:START_ID,keyword,:END_ID,:TYPE
acqsys015872,dashboard,nepssrskw346,CONTAINS
acqsys015872,server,nepssrskw375,CONTAINS
acqsys015872,intelligence,nepssrskw386,CONTAINS
acqsys015872,business intelligence,nepssrskw405,CONTAINS
acqsys015872,logistic,nepssrskw448,CONTAINS
acqsys015872,technology,nepssrskw459,CONTAINS
acqsys015874,user,nepssrskw001,CONTAINS
acqsys015874,contract,nepssrskw004,CONTAINS
acqsys015874,solicitation,nepssrskw022,CONTAINS
acqsys015874,based,nepssrskw032,CONTAINS
acqsys015874,clause,nepssrskw037,CONTAINS
acqsys015874,enter,nepssrskw053,CONTAINS
acqsys015874,maintain,nepssrskw073,CONTAINS
acqsys015874,standard,nepssrskw091,CONTAINS
acqsys015874,business,nepssrskw112,CONTAINS
acqsys015874,service,nepssrskw133,CONTAINS
acqsys015874,web,nepssrskw180,CONTAINS
acqsys015874,appropriate,nepssrskw187,CONTAINS
acqsys015874,enterprise,nepssrskw191,CONTAINS
acqsys015874,application,nepssrskw192,CONTAINS
acqsys015874,individual,nepssrskw252,CONTAINS
acqsys015874,internal,nepssrskw302,CONTAINS
acqsys015874,return,nepssrskw367,CONTAINS
acqsys015891,capture,nepssrskw005,CONTAINS
acqsys015891,action,nepssrskw012,CONTAINS
acqsys015891,level,nepssrskw061,CONTAINS
acqsys015896,award,nepssrskw016,CONTAINS
acqsys015896,field,nepssrskw054,CONTAINS
acqsys015896,manage,nepssrskw060,CONTAINS
acqsys015896,proposal,nepssrskw143,CONTAINS
acqsys015913,contract,nepssrskw004,CONTAINS
acqsys015913,process,nepssrskw027,CONTAINS
acqsys015913,manage,nepssrskw060,CONTAINS
acqsys015913,record,nepssrskw064,CONTAINS
acqsys015913,support,nepssrskw085,CONTAINS
acqsys015913,business,nepssrskw112,CONTAINS
acqsys015913,service,nepssrskw133,CONTAINS
acqsys015913,single,nepssrskw194,CONTAINS
acqsys015913,workload,nepssrskw223,CONTAINS
acqsys015913,administration,nepssrskw258,CONTAINS
acqsys015913,compliant,nepssrskw370,CONTAINS
acqsys015916,contract,nepssrskw004,CONTAINS
acqsys015916,date,nepssrskw008,CONTAINS
acqsys015916,report,nepssrskw014,CONTAINS
acqsys015916,allow,nepssrskw040,CONTAINS
acqsys015916,update,nepssrskw050,CONTAINS
acqsys015916,interface,nepssrskw059,CONTAINS
acqsys015916,function,nepssrskw126,CONTAINS
acqsys015916,application,nepssrskw192,CONTAINS
acqsys015916,supplement,nepssrskw285,CONTAINS
acqsys015916,special,nepssrskw294,CONTAINS
acqsys015916,specialist,nepssrskw477,CONTAINS
acqsys015921,user,nepssrskw001,CONTAINS
acqsys015921,form,nepssrskw002,CONTAINS
acqsys015921,data,nepssrskw003,CONTAINS
acqsys015921,contract,nepssrskw004,CONTAINS
acqsys015921,format,nepssrskw006,CONTAINS
acqsys015921,information,nepssrskw011,CONTAINS
acqsys015921,report,nepssrskw014,CONTAINS
acqsys015921,create,nepssrskw026,CONTAINS
acqsys015921,process,nepssrskw027,CONTAINS
acqsys015921,auto,nepssrskw028,CONTAINS
acqsys015921,time,nepssrskw049,CONTAINS
acqsys015921,perform,nepssrskw052,CONTAINS
acqsys015921,status,nepssrskw056,CONTAINS
acqsys015921,manage,nepssrskw060,CONTAINS
acqsys015921,access,nepssrskw082,CONTAINS
acqsys015921,standard,nepssrskw091,CONTAINS
acqsys015921,multiple,nepssrskw098,CONTAINS
acqsys015921,function,nepssrskw126,CONTAINS
acqsys015921,service,nepssrskw133,CONTAINS
acqsys015921,track,nepssrskw146,CONTAINS
acqsys015921,modify,nepssrskw154,CONTAINS
acqsys015921,collect,nepssrskw155,CONTAINS
acqsys015921,result,nepssrskw156,CONTAINS
acqsys015921,automate,nepssrskw168,CONTAINS
acqsys015921,receipt,nepssrskw182,CONTAINS
acqsys015921,appropriate,nepssrskw187,CONTAINS
acqsys015921,local,nepssrskw188,CONTAINS
acqsys015921,application,nepssrskw192,CONTAINS
acqsys015921,database,nepssrskw238,CONTAINS
acqsys015921,administration,nepssrskw258,CONTAINS
acqsys015921,special,nepssrskw294,CONTAINS
acqsys015921,program,nepssrskw316,CONTAINS
acqsys015921,environment,nepssrskw344,CONTAINS
acqsys015921,secure,nepssrskw351,CONTAINS
acqsys015921,exist,nepssrskw125,CONTAINS
acqsys015922,form,nepssrskw002,CONTAINS
acqsys015922,format,nepssrskw006,CONTAINS
acqsys015922,information,nepssrskw011,CONTAINS
acqsys015922,based,nepssrskw032,CONTAINS
acqsys015922,specific,nepssrskw134,CONTAINS
acqsys015922,evaluation,nepssrskw176,CONTAINS
acqsys015922,available,nepssrskw241,CONTAINS
acqsys015925,form,nepssrskw002,CONTAINS
acqsys015925,format,nepssrskw006,CONTAINS
acqsys015925,document,nepssrskw007,CONTAINS
acqsys015925,information,nepssrskw011,CONTAINS
acqsys015925,report,nepssrskw014,CONTAINS
acqsys015925,process,nepssrskw027,CONTAINS
acqsys015925,auto,nepssrskw028,CONTAINS
acqsys015925,record,nepssrskw064,CONTAINS
acqsys015925,result,nepssrskw156,CONTAINS
acqsys015925,automate,nepssrskw168,CONTAINS
acqsys015925,retrieval,nepssrskw498,CONTAINS
acqsys015926,form,nepssrskw002,CONTAINS
acqsys015926,format,nepssrskw006,CONTAINS
acqsys015926,document,nepssrskw007,CONTAINS
acqsys015926,report,nepssrskw014,CONTAINS
acqsys015926,process,nepssrskw027,CONTAINS
acqsys015926,auto,nepssrskw028,CONTAINS
acqsys015926,manage,nepssrskw060,CONTAINS
acqsys015926,automate,nepssrskw168,CONTAINS
acqsys015927,document,nepssrskw007,CONTAINS
acqsys015927,require,nepssrskw023,CONTAINS
acqsys015927,acquisition,nepssrskw131,CONTAINS
acqsys015927,routing,nepssrskw165,CONTAINS
acqsys015927,appropriate,nepssrskw187,CONTAINS
acqsys015927,purchase,nepssrskw214,CONTAINS
acqsys015927,applicable,nepssrskw234,CONTAINS
acqsys015927,internal,nepssrskw302,CONTAINS
acqsys015928,allow,nepssrskw040,CONTAINS
acqsys015928,acquisition,nepssrskw131,CONTAINS
acqsys015928,service,nepssrskw133,CONTAINS
acqsys015928,track,nepssrskw146,CONTAINS
acqsys015928,result,nepssrskw156,CONTAINS
acqsys015928,active,nepssrskw287,CONTAINS
acqsys015929,form,nepssrskw002,CONTAINS
acqsys015929,data,nepssrskw003,CONTAINS
acqsys015929,date,nepssrskw008,CONTAINS
acqsys015929,perform,nepssrskw052,CONTAINS
acqsys015929,function,nepssrskw126,CONTAINS
acqsys015929,plan,nepssrskw179,CONTAINS
acqsys015929,planning,nepssrskw403,CONTAINS
acqsys015929,assurance,nepssrskw457,CONTAINS
acqsys015929,quality,nepssrskw485,CONTAINS
acqsys015971,form,nepssrskw002,CONTAINS
acqsys015971,data,nepssrskw003,CONTAINS
acqsys015971,contract,nepssrskw004,CONTAINS
acqsys015971,document,nepssrskw007,CONTAINS
acqsys015971,generate,nepssrskw010,CONTAINS
acqsys015971,report,nepssrskw014,CONTAINS
acqsys015971,require,nepssrskw023,CONTAINS
acqsys015971,create,nepssrskw026,CONTAINS
acqsys015971,process,nepssrskw027,CONTAINS
acqsys015971,based,nepssrskw032,CONTAINS
acqsys015971,order,nepssrskw042,CONTAINS
acqsys015971,time,nepssrskw049,CONTAINS
acqsys015971,manage,nepssrskw060,CONTAINS
acqsys015971,level,nepssrskw061,CONTAINS
acqsys015971,access,nepssrskw082,CONTAINS
acqsys015971,support,nepssrskw085,CONTAINS
acqsys015971,multiple,nepssrskw098,CONTAINS
acqsys015971,delivery,nepssrskw099,CONTAINS
acqsys015971,transmit,nepssrskw103,CONTAINS
acqsys015971,search,nepssrskw115,CONTAINS
acqsys015971,function,nepssrskw126,CONTAINS
acqsys015971,current,nepssrskw129,CONTAINS
acqsys015971,specific,nepssrskw134,CONTAINS
acqsys015971,notification,nepssrskw145,CONTAINS
acqsys015971,track,nepssrskw146,CONTAINS
acqsys015971,web,nepssrskw180,CONTAINS
acqsys015971,local,nepssrskw188,CONTAINS
acqsys015971,application,nepssrskw192,CONTAINS
acqsys015971,content,nepssrskw235,CONTAINS
acqsys015971,database,nepssrskw238,CONTAINS
acqsys015971,cost,nepssrskw245,CONTAINS
acqsys015971,government,nepssrskw295,CONTAINS
acqsys015971,program,nepssrskw316,CONTAINS
acqsys015971,technical,nepssrskw382,CONTAINS
acqsys015971,critical,nepssrskw447,CONTAINS
acqsys015971,officer,nepssrskw472,CONTAINS
acqsys015971,retrieval,nepssrskw498,CONTAINS
acqsys015972,user,nepssrskw001,CONTAINS
acqsys015972,form,nepssrskw002,CONTAINS
acqsys015972,data,nepssrskw003,CONTAINS
acqsys015972,format,nepssrskw006,CONTAINS
acqsys015972,information,nepssrskw011,CONTAINS
acqsys015972,report,nepssrskw014,CONTAINS
acqsys015972,allow,nepssrskw040,CONTAINS
acqsys015972,maintain,nepssrskw073,CONTAINS
acqsys015972,access,nepssrskw082,CONTAINS
acqsys015972,import,nepssrskw212,CONTAINS
acqsys015972,database,nepssrskw238,CONTAINS
acqsys015972,available,nepssrskw241,CONTAINS
acqsys015972,structure,nepssrskw293,CONTAINS
acqsys015972,program,nepssrskw316,CONTAINS
acqsys015972,operation,nepssrskw333,CONTAINS
acqsys015972,defense,nepssrskw345,CONTAINS
acqsys015972,download,nepssrskw486,CONTAINS
acqsys015973,based,nepssrskw032,CONTAINS
acqsys015973,assign,nepssrskw035,CONTAINS
acqsys015973,acquisition,nepssrskw131,CONTAINS
acqsys015973,track,nepssrskw146,CONTAINS
acqsys015973,calendar,nepssrskw147,CONTAINS
acqsys015973,assignment,nepssrskw166,CONTAINS
acqsys015973,web,nepssrskw180,CONTAINS
acqsys015973,application,nepssrskw192,CONTAINS
acqsys015973,defense,nepssrskw345,CONTAINS
acqsys016023,user,nepssrskw001,CONTAINS
acqsys016023,form,nepssrskw002,CONTAINS
acqsys016023,data,nepssrskw003,CONTAINS
acqsys016023,contract,nepssrskw004,CONTAINS
acqsys016023,format,nepssrskw006,CONTAINS
acqsys016023,document,nepssrskw007,CONTAINS
acqsys016023,information,nepssrskw011,CONTAINS
acqsys016023,action,nepssrskw012,CONTAINS
acqsys016023,require,nepssrskw023,CONTAINS
acqsys016023,process,nepssrskw027,CONTAINS
acqsys016023,auto,nepssrskw028,CONTAINS
acqsys016023,perform,nepssrskw052,CONTAINS
acqsys016023,enter,nepssrskw053,CONTAINS
acqsys016023,manage,nepssrskw060,CONTAINS
acqsys016023,support,nepssrskw085,CONTAINS
acqsys016023,standard,nepssrskw091,CONTAINS
acqsys016023,administrator,nepssrskw101,CONTAINS
acqsys016023,source,nepssrskw106,CONTAINS
acqsys016023,business,nepssrskw112,CONTAINS
acqsys016023,search,nepssrskw115,CONTAINS
acqsys016023,function,nepssrskw126,CONTAINS
acqsys016023,service,nepssrskw133,CONTAINS
acqsys016023,audit,nepssrskw136,CONTAINS
acqsys016023,automate,nepssrskw168,CONTAINS
acqsys016023,plan,nepssrskw179,CONTAINS
acqsys016023,local,nepssrskw188,CONTAINS
acqsys016023,enterprise,nepssrskw191,CONTAINS
acqsys016023,single,nepssrskw194,CONTAINS
acqsys016023,administration,nepssrskw258,CONTAINS
acqsys016023,special,nepssrskw294,CONTAINS
acqsys016023,activity,nepssrskw301,CONTAINS
acqsys016023,architect,nepssrskw311,CONTAINS
acqsys016023,assist,nepssrskw314,CONTAINS
acqsys016023,requiring,nepssrskw337,CONTAINS
acqsys016023,construction,nepssrskw381,CONTAINS
acqsys016023,planning,nepssrskw403,CONTAINS
acqsys016023,technology,nepssrskw459,CONTAINS
acqsys016023,military,nepssrskw461,CONTAINS
acqsys016023,officer,nepssrskw472,CONTAINS
acqsys016023,specialist,nepssrskw477,CONTAINS
acqsys016048,form,nepssrskw002,CONTAINS
acqsys016048,contract,nepssrskw004,CONTAINS
acqsys016048,format,nepssrskw006,CONTAINS
acqsys016048,report,nepssrskw014,CONTAINS
acqsys016048,award,nepssrskw016,CONTAINS
acqsys016048,solicitation,nepssrskw022,CONTAINS
acqsys016048,require,nepssrskw023,CONTAINS
acqsys016048,process,nepssrskw027,CONTAINS
acqsys016048,auto,nepssrskw028,CONTAINS
acqsys016048,modification,nepssrskw036,CONTAINS
acqsys016048,time,nepssrskw049,CONTAINS
acqsys016048,perform,nepssrskw052,CONTAINS
acqsys016048,milestone,nepssrskw057,CONTAINS
acqsys016048,manage,nepssrskw060,CONTAINS
acqsys016048,financial,nepssrskw062,CONTAINS
acqsys016048,select,nepssrskw075,CONTAINS
acqsys016048,request,nepssrskw088,CONTAINS
acqsys016048,standard,nepssrskw091,CONTAINS
acqsys016048,source,nepssrskw106,CONTAINS
acqsys016048,business,nepssrskw112,CONTAINS
acqsys016048,function,nepssrskw126,CONTAINS
acqsys016048,acquisition,nepssrskw131,CONTAINS
acqsys016048,service,nepssrskw133,CONTAINS
acqsys016048,agency,nepssrskw138,CONTAINS
acqsys016048,payment,nepssrskw163,CONTAINS
acqsys016048,automate,nepssrskw168,CONTAINS
acqsys016048,approval,nepssrskw174,CONTAINS
acqsys016048,closeout,nepssrskw211,CONTAINS
acqsys016048,description,nepssrskw250,CONTAINS
acqsys016048,administration,nepssrskw258,CONTAINS
acqsys016048,program,nepssrskw316,CONTAINS
acqsys016048,defense,nepssrskw345,CONTAINS
acqsys016048,determination,nepssrskw349,CONTAINS
acqsys016048,supplies,nepssrskw414,CONTAINS
acqsys016048,critical,nepssrskw447,CONTAINS
acqsys016048,following,nepssrskw449,CONTAINS
acqsys016048,assurance,nepssrskw457,CONTAINS
acqsys016048,military,nepssrskw461,CONTAINS
acqsys016048,quality,nepssrskw485,CONTAINS
acqsys016074,user,nepssrskw001,CONTAINS
acqsys016074,process,nepssrskw027,CONTAINS
acqsys016074,change,nepssrskw033,CONTAINS
acqsys016074,manage,nepssrskw060,CONTAINS
acqsys016074,access,nepssrskw082,CONTAINS
acqsys016074,support,nepssrskw085,CONTAINS
acqsys016074,request,nepssrskw088,CONTAINS
acqsys016074,standard,nepssrskw091,CONTAINS
acqsys016074,function,nepssrskw126,CONTAINS
acqsys016074,agency,nepssrskw138,CONTAINS
acqsys016074,local,nepssrskw188,CONTAINS
acqsys016074,application,nepssrskw192,CONTAINS
acqsys016074,including,nepssrskw236,CONTAINS
acqsys016074,identification,nepssrskw270,CONTAINS
acqsys016074,program,nepssrskw316,CONTAINS
acqsys016074,implement,nepssrskw340,CONTAINS
acqsys016074,defense,nepssrskw345,CONTAINS
acqsys016074,resolution,nepssrskw394,CONTAINS
acqsys016095,require,nepssrskw023,CONTAINS
acqsys016095,record,nepssrskw064,CONTAINS
acqsys016095,establish,nepssrskw065,CONTAINS
acqsys016096,require,nepssrskw023,CONTAINS
acqsys016096,establish,nepssrskw065,CONTAINS
acqsys016115,user,nepssrskw001,CONTAINS
acqsys016115,form,nepssrskw002,CONTAINS
acqsys016115,contract,nepssrskw004,CONTAINS
acqsys016115,format,nepssrskw006,CONTAINS
acqsys016115,document,nepssrskw007,CONTAINS
acqsys016115,information,nepssrskw011,CONTAINS
acqsys016115,award,nepssrskw016,CONTAINS
acqsys016115,require,nepssrskw023,CONTAINS
acqsys016115,process,nepssrskw027,CONTAINS
acqsys016115,order,nepssrskw042,CONTAINS
acqsys016115,enter,nepssrskw053,CONTAINS
acqsys016115,interface,nepssrskw059,CONTAINS
acqsys016115,manage,nepssrskw060,CONTAINS
acqsys016115,support,nepssrskw085,CONTAINS
acqsys016115,service,nepssrskw133,CONTAINS
acqsys016115,collect,nepssrskw155,CONTAINS
acqsys016115,approval,nepssrskw174,CONTAINS
acqsys016115,enterprise,nepssrskw191,CONTAINS
acqsys016115,single,nepssrskw194,CONTAINS
acqsys016115,including,nepssrskw236,CONTAINS
acqsys016115,identification,nepssrskw270,CONTAINS
acqsys016115,point,nepssrskw276,CONTAINS
acqsys016115,active,nepssrskw287,CONTAINS
acqsys016115,entry,nepssrskw290,CONTAINS
acqsys016115,government,nepssrskw295,CONTAINS
acqsys016131,form,nepssrskw002,CONTAINS
acqsys016131,data,nepssrskw003,CONTAINS
acqsys016131,contract,nepssrskw004,CONTAINS
acqsys016131,format,nepssrskw006,CONTAINS
acqsys016131,information,nepssrskw011,CONTAINS
acqsys016131,report,nepssrskw014,CONTAINS
acqsys016131,allow,nepssrskw040,CONTAINS
acqsys016131,perform,nepssrskw052,CONTAINS
acqsys016131,manage,nepssrskw060,CONTAINS
acqsys016131,collect,nepssrskw155,CONTAINS
acqsys016131,web,nepssrskw180,CONTAINS
acqsys016131,application,nepssrskw192,CONTAINS
acqsys016131,administration,nepssrskw258,CONTAINS
acqsys016131,federal,nepssrskw341,CONTAINS
acqsys016131,defense,nepssrskw345,CONTAINS
acqsys016131,retrieve,nepssrskw410,CONTAINS
acqsys016131,retrieval,nepssrskw498,CONTAINS
acqsys016135,form,nepssrskw002,CONTAINS
acqsys016135,data,nepssrskw003,CONTAINS
acqsys016135,contract,nepssrskw004,CONTAINS
acqsys016135,capture,nepssrskw005,CONTAINS
acqsys016135,action,nepssrskw012,CONTAINS
acqsys016135,award,nepssrskw016,CONTAINS
acqsys016135,process,nepssrskw027,CONTAINS
acqsys016135,identify,nepssrskw044,CONTAINS
acqsys016135,time,nepssrskw049,CONTAINS
acqsys016135,perform,nepssrskw052,CONTAINS
acqsys016135,manage,nepssrskw060,CONTAINS
acqsys016135,support,nepssrskw085,CONTAINS
acqsys016135,constraint,nepssrskw104,CONTAINS
acqsys016135,business,nepssrskw112,CONTAINS
acqsys016135,service,nepssrskw133,CONTAINS
acqsys016135,application,nepssrskw192,CONTAINS
acqsys016135,completion,nepssrskw193,CONTAINS
acqsys016135,including,nepssrskw236,CONTAINS
acqsys016135,program,nepssrskw316,CONTAINS
acqsys016136,user,nepssrskw001,CONTAINS
acqsys016136,form,nepssrskw002,CONTAINS
acqsys016136,data,nepssrskw003,CONTAINS
acqsys016136,format,nepssrskw006,CONTAINS
acqsys016136,generate,nepssrskw010,CONTAINS
acqsys016136,report,nepssrskw014,CONTAINS
acqsys016136,enter,nepssrskw053,CONTAINS
acqsys016136,manage,nepssrskw060,CONTAINS
acqsys016136,file,nepssrskw063,CONTAINS
acqsys016136,search,nepssrskw115,CONTAINS
acqsys016136,function,nepssrskw126,CONTAINS
acqsys016136,appropriate,nepssrskw187,CONTAINS
acqsys016136,import,nepssrskw212,CONTAINS
acqsys016136,original,nepssrskw437,CONTAINS
acqsys016136,retrieval,nepssrskw498,CONTAINS
acqsys016145,data,nepssrskw003,CONTAINS
acqsys016145,contract,nepssrskw004,CONTAINS
acqsys016145,process,nepssrskw027,CONTAINS
acqsys016145,based,nepssrskw032,CONTAINS
acqsys016145,change,nepssrskw033,CONTAINS
acqsys016145,identify,nepssrskw044,CONTAINS
acqsys016145,enter,nepssrskw053,CONTAINS
acqsys016145,manage,nepssrskw060,CONTAINS
acqsys016145,support,nepssrskw085,CONTAINS
acqsys016145,design,nepssrskw086,CONTAINS
acqsys016145,standard,nepssrskw091,CONTAINS
acqsys016145,business,nepssrskw112,CONTAINS
acqsys016145,search,nepssrskw115,CONTAINS
acqsys016145,acquisition,nepssrskw131,CONTAINS
acqsys016145,commercial,nepssrskw291,CONTAINS
acqsys016145,environment,nepssrskw344,CONTAINS
acqsys016165,form,nepssrskw002,CONTAINS
acqsys016165,data,nepssrskw003,CONTAINS
acqsys016165,contract,nepssrskw004,CONTAINS
acqsys016165,capture,nepssrskw005,CONTAINS
acqsys016165,format,nepssrskw006,CONTAINS
acqsys016165,generate,nepssrskw010,CONTAINS
acqsys016165,information,nepssrskw011,CONTAINS
acqsys016165,report,nepssrskw014,CONTAINS
acqsys016165,award,nepssrskw016,CONTAINS
acqsys016165,number,nepssrskw018,CONTAINS
acqsys016165,process,nepssrskw027,CONTAINS
acqsys016165,auto,nepssrskw028,CONTAINS
acqsys016165,based,nepssrskw032,CONTAINS
acqsys016165,allow,nepssrskw040,CONTAINS
acqsys016165,order,nepssrskw042,CONTAINS
acqsys016165,time,nepssrskw049,CONTAINS
acqsys016165,perform,nepssrskw052,CONTAINS
acqsys016165,enter,nepssrskw053,CONTAINS
acqsys016165,interface,nepssrskw059,CONTAINS
acqsys016165,manage,nepssrskw060,CONTAINS
acqsys016165,financial,nepssrskw062,CONTAINS
acqsys016165,file,nepssrskw063,CONTAINS
acqsys016165,establish,nepssrskw065,CONTAINS
acqsys016165,maintain,nepssrskw073,CONTAINS
acqsys016165,type,nepssrskw078,CONTAINS
acqsys016165,support,nepssrskw085,CONTAINS
acqsys016165,request,nepssrskw088,CONTAINS
acqsys016165,standard,nepssrskw091,CONTAINS
acqsys016165,source,nepssrskw106,CONTAINS
acqsys016165,business,nepssrskw112,CONTAINS
acqsys016165,search,nepssrskw115,CONTAINS
acqsys016165,reference,nepssrskw123,CONTAINS
acqsys016165,current,nepssrskw129,CONTAINS
acqsys016165,acquisition,nepssrskw131,CONTAINS
acqsys016165,agency,nepssrskw138,CONTAINS
acqsys016165,track,nepssrskw146,CONTAINS
acqsys016165,funding,nepssrskw149,CONTAINS
acqsys016165,manual,nepssrskw152,CONTAINS
acqsys016165,external,nepssrskw158,CONTAINS
acqsys016165,automate,nepssrskw168,CONTAINS
acqsys016165,option,nepssrskw178,CONTAINS
acqsys016165,plan,nepssrskw179,CONTAINS
acqsys016165,web,nepssrskw180,CONTAINS
acqsys016165,enterprise,nepssrskw191,CONTAINS
acqsys016165,application,nepssrskw192,CONTAINS
acqsys016165,import,nepssrskw212,CONTAINS
acqsys016165,purchase,nepssrskw214,CONTAINS
acqsys016165,control,nepssrskw219,CONTAINS
acqsys016165,distribution,nepssrskw220,CONTAINS
acqsys016165,basic,nepssrskw222,CONTAINS
acqsys016165,database,nepssrskw238,CONTAINS
acqsys016165,available,nepssrskw241,CONTAINS
acqsys016165,description,nepssrskw250,CONTAINS
acqsys016165,active,nepssrskw287,CONTAINS
acqsys016165,structure,nepssrskw293,CONTAINS
acqsys016165,government,nepssrskw295,CONTAINS
acqsys016165,internal,nepssrskw302,CONTAINS
acqsys016165,digital,nepssrskw312,CONTAINS
acqsys016165,commitment,nepssrskw313,CONTAINS
acqsys016165,operation,nepssrskw333,CONTAINS
acqsys016165,defense,nepssrskw345,CONTAINS
acqsys016165,planning,nepssrskw403,CONTAINS
acqsys016165,retrieve,nepssrskw410,CONTAINS
acqsys016165,maintenance,nepssrskw428,CONTAINS
acqsys016165,following,nepssrskw449,CONTAINS
acqsys016165,military,nepssrskw461,CONTAINS
acqsys016210,data,nepssrskw003,CONTAINS
acqsys016210,document,nepssrskw007,CONTAINS
acqsys016210,generate,nepssrskw010,CONTAINS
acqsys016210,action,nepssrskw012,CONTAINS
acqsys016210,report,nepssrskw014,CONTAINS
acqsys016210,require,nepssrskw023,CONTAINS
acqsys016210,manage,nepssrskw060,CONTAINS
acqsys016210,level,nepssrskw061,CONTAINS
acqsys016210,support,nepssrskw085,CONTAINS
acqsys016210,standard,nepssrskw091,CONTAINS
acqsys016210,source,nepssrskw106,CONTAINS
acqsys016210,summary,nepssrskw116,CONTAINS
acqsys016210,current,nepssrskw129,CONTAINS
acqsys016210,funding,nepssrskw149,CONTAINS
acqsys016210,external,nepssrskw158,CONTAINS
acqsys016210,plan,nepssrskw179,CONTAINS
acqsys016210,single,nepssrskw194,CONTAINS
acqsys016210,database,nepssrskw238,CONTAINS
acqsys016210,individual,nepssrskw252,CONTAINS
acqsys016210,version,nepssrskw266,CONTAINS
acqsys016210,program,nepssrskw316,CONTAINS
acqsys016210,graphical,nepssrskw328,CONTAINS
acqsys016210,justification,nepssrskw361,CONTAINS
acqsys016243,form,nepssrskw002,CONTAINS
acqsys016243,data,nepssrskw003,CONTAINS
acqsys016243,format,nepssrskw006,CONTAINS
acqsys016243,date,nepssrskw008,CONTAINS
acqsys016243,information,nepssrskw011,CONTAINS
acqsys016243,report,nepssrskw014,CONTAINS
acqsys016243,require,nepssrskw023,CONTAINS
acqsys016243,auto,nepssrskw028,CONTAINS
acqsys016243,based,nepssrskw032,CONTAINS
acqsys016243,update,nepssrskw050,CONTAINS
acqsys016243,perform,nepssrskw052,CONTAINS
acqsys016243,enter,nepssrskw053,CONTAINS
acqsys016243,manage,nepssrskw060,CONTAINS
acqsys016243,financial,nepssrskw062,CONTAINS
acqsys016243,access,nepssrskw082,CONTAINS
acqsys016243,request,nepssrskw088,CONTAINS
acqsys016243,source,nepssrskw106,CONTAINS
acqsys016243,security,nepssrskw113,CONTAINS
acqsys016243,current,nepssrskw129,CONTAINS
acqsys016243,execute,nepssrskw141,CONTAINS
acqsys016243,funding,nepssrskw149,CONTAINS
acqsys016243,automate,nepssrskw168,CONTAINS
acqsys016243,plan,nepssrskw179,CONTAINS
acqsys016243,web,nepssrskw180,CONTAINS
acqsys016243,enterprise,nepssrskw191,CONTAINS
acqsys016243,available,nepssrskw241,CONTAINS
acqsys016243,addition,nepssrskw296,CONTAINS
acqsys016243,operation,nepssrskw333,CONTAINS
acqsys016243,defense,nepssrskw345,CONTAINS
acqsys016243,military,nepssrskw461,CONTAINS
acqsys016247,form,nepssrskw002,CONTAINS
acqsys016247,data,nepssrskw003,CONTAINS
acqsys016247,format,nepssrskw006,CONTAINS
acqsys016247,document,nepssrskw007,CONTAINS
acqsys016247,information,nepssrskw011,CONTAINS
acqsys016247,based,nepssrskw032,CONTAINS
acqsys016247,manage,nepssrskw060,CONTAINS
acqsys016247,support,nepssrskw085,CONTAINS
acqsys016247,source,nepssrskw106,CONTAINS
acqsys016247,security,nepssrskw113,CONTAINS
acqsys016247,search,nepssrskw115,CONTAINS
acqsys016247,track,nepssrskw146,CONTAINS
acqsys016247,evaluation,nepssrskw176,CONTAINS
acqsys016247,web,nepssrskw180,CONTAINS
acqsys016247,including,nepssrskw236,CONTAINS
acqsys016247,database,nepssrskw238,CONTAINS
acqsys016247,available,nepssrskw241,CONTAINS
acqsys016247,identification,nepssrskw270,CONTAINS
acqsys016247,special,nepssrskw294,CONTAINS
acqsys016247,program,nepssrskw316,CONTAINS
acqsys016247,defense,nepssrskw345,CONTAINS
acqsys016247,intelligence,nepssrskw386,CONTAINS
acqsys016247,critical,nepssrskw447,CONTAINS
acqsys016247,technology,nepssrskw459,CONTAINS
acqsys016247,specialist,nepssrskw477,CONTAINS
acqsys016247,retrieval,nepssrskw498,CONTAINS
acqsys016292,form,nepssrskw002,CONTAINS
acqsys016292,data,nepssrskw003,CONTAINS
acqsys016292,format,nepssrskw006,CONTAINS
acqsys016292,generate,nepssrskw010,CONTAINS
acqsys016292,information,nepssrskw011,CONTAINS
acqsys016292,require,nepssrskw023,CONTAINS
acqsys016292,based,nepssrskw032,CONTAINS
acqsys016292,time,nepssrskw049,CONTAINS
acqsys016292,enter,nepssrskw053,CONTAINS
acqsys016292,maintain,nepssrskw073,CONTAINS
acqsys016292,support,nepssrskw085,CONTAINS
acqsys016292,request,nepssrskw088,CONTAINS
acqsys016292,search,nepssrskw115,CONTAINS
acqsys016292,function,nepssrskw126,CONTAINS
acqsys016292,current,nepssrskw129,CONTAINS
acqsys016292,service,nepssrskw133,CONTAINS
acqsys016292,specific,nepssrskw134,CONTAINS
acqsys016292,track,nepssrskw146,CONTAINS
acqsys016292,manual,nepssrskw152,CONTAINS
acqsys016292,approval,nepssrskw174,CONTAINS
acqsys016292,web,nepssrskw180,CONTAINS
acqsys016292,enterprise,nepssrskw191,CONTAINS
acqsys016292,populate,nepssrskw204,CONTAINS
acqsys016292,including,nepssrskw236,CONTAINS
acqsys016292,database,nepssrskw238,CONTAINS
acqsys016292,program,nepssrskw316,CONTAINS
acqsys016292,operation,nepssrskw333,CONTAINS
acqsys016292,dashboard,nepssrskw346,CONTAINS
acqsys016292,technology,nepssrskw459,CONTAINS
