contractingofficeID:ID,name,title,city,state,zip,COUNTRY_CODE,:LABEL,Column1
OFA4855,FA4855 27 SOCONS LGC,FA4855 27 SOCONS LGC,CANNON AFB,NM,88103-5321,USA,ContractingOffice,
OFA4861,FA4861 99 CONS LGC,FA4861 99 CONS LGC,NELLIS AFB,NV,89191-7063,USA,ContractingOffice,
OFA4877,FA4877 355 CONS PK,FA4877 355 CONS PK,DAVIS MONTHAN AFB,AZ,85707-3522,USA,ContractingOffice,
OFA4885,FA4885 HQ USMTM LGC,FA4885 HQ USMTM LGC,APO,AE,09803-1300,USA,ContractingOffice,
OFA4887,FA4887 56 CONS CC,FA4887 56 CONS CC,LUKE AFB,AZ,85309-1217,USA,ContractingOffice,
OFA4889,FA4889 USAFCENT A7K,FA4889 USAFCENT A7K,SHAW AFB,SC,29152-5000,USA,ContractingOffice,
OFA4890,FA4890 ACC AMIC,FA4890 ACC AMIC,LANGLEY AFB,VA,23665-2701,USA,ContractingOffice,
OFA4897,FA4897 366 FAS PKP,FA4897 366 FAS PKP,MOUNTAIN HOME AFB,ID,83648-5296,USA,ContractingOffice,
OFA4911,FA4911 378 ECONS,FA4911 378 ECONS,APO,AE,09877-1381,USA,ContractingOffice,
OFA5000,FA5000 673 CONS LGC,FA5000 673 CONS LGC,JBER,AK,99506-2501,USA,ContractingOffice,
OFA5004,FA5004 354 CONS PK,FA5004 354 CONS PK,EIELSON AFB,AK,99702-2200,USA,ContractingOffice,
OFA5205,FA5205 35 CONS PK,FA5205 35 CONS PK,APO,AP,96319-5201,USA,ContractingOffice,
OFA5209,FA5209 374 CONS PK,FA5209 374 CONS PK,APO,AP,96328-5228,USA,ContractingOffice,
OFA5215,FA5215 766 ESS PKP,FA5215 766 ESS PKP,JBPHH,HI,96853-5273,USA,ContractingOffice,
OFA5234,FA5234 AFICA KH,FA5234 AFICA KH,JBPHH,HI,96853-5426,USA,ContractingOffice,
OFA5236,FA5236 JUSMAGTHAI RESOURCE MGT,FA5236 JUSMAGTHAI RESOURCE MGT,JBPHH,HI,96853-5446,USA,ContractingOffice,
OFA5240,FA5240 36 CONS LGC,FA5240 36 CONS LGC,APO,AP,96543-4040,USA,ContractingOffice,
OFA5270,FA5270 18 CONS LGC,FA5270 18 CONS LGC,APO,AP,96368-5199,USA,ContractingOffice,
OFA5422,FA5422 435 AEW CONS,FA5422 435 AEW CONS,APO,AE,09094-3297,USA,ContractingOffice,
OFA5531,FA5531 425 ABS DA LGC,FA5531 425 ABS DA LGC,APO,AE,09821-7085,USA,ContractingOffice,
OFA5570,FA5570 501 CSW RCO,FA5570 501 CSW RCO,APO,AE,09470-5720,USA,ContractingOffice,
OFA5575,FA5575 496 ABS PK DA LGC,FA5575 496 ABS PK DA LGC,APO,AE,09643-6585,USA,ContractingOffice,
OFA5587,FA5587 48 CONS,FA5587 48 CONS,APO,AE,09461-5120,USA,ContractingOffice,
OFA5606,FA5606 52 CONS DA LGC,FA5606 52 CONS DA LGC,APO,AE,09126-3910,USA,ContractingOffice,
OFA5613,FA5613 700 CONS PK,FA5613 700 CONS PK,APO,AE,09021-3076,USA,ContractingOffice,
OFA5641,FA5641 764 ESS PK,FA5641 764 ESS PK,APO,AE,09094-3187,USA,ContractingOffice,
OFA5682,FA5682 31 CONS DA LGC,FA5682 31 CONS DA LGC,APO,AE,09604-6102,USA,ContractingOffice,
OFA5685,FA5685 39 CONS LGC,FA5685 39 CONS LGC,APO,AE,09824-0127,USA,ContractingOffice,
OFA5702,FA5702 379 ECONS,FA5702 379 ECONS,APO,AE,09309-0000,USA,ContractingOffice,
OFA5703,FA5703 386 ECONS LGC,FA5703 386 ECONS LGC,APO,AE,9855,USA,ContractingOffice,
OFA5705,FA5705 CAOC AFFOR A7K,FA5705 CAOC AFFOR A7K,APO,AE,09309-0000,USA,ContractingOffice,
OFA5706,FA5706 380 ECONS,FA5706 380 ECONS,APO,AE,09853-5350,USA,ContractingOffice,
OFA5710,FA5710 1 ERHG CONS,FA5710 1 ERHG CONS,APO,AE,9309,USA,ContractingOffice,
OFA5808,FA5808 332 AEW ECONS CONS,FA5808 332 AEW ECONS CONS,APO,AE,09321-1806,USA,ContractingOffice,
OFA5819,FA5819 407 AEG ECONS ECONS,FA5819 407 AEG ECONS ECONS,APO,AE,9319,USA,ContractingOffice,
OFA6606,FA6606 439 CONF PK,FA6606 439 CONF PK,WESTOVER AFB,MA,01022-1508,USA,ContractingOffice,
OFA6633,FA6633 934 AW PK,FA6633 934 AW PK,MINNEAPOLIS,MN,55450-2100,USA,ContractingOffice,
OFA6643,FA6643 AF RESERVE CMD HQ AFRC PK,FA6643 AF RESERVE CMD HQ AFRC PK,ROBINS AFB,GA,31098-1637,USA,ContractingOffice,
OFA6648,FA6648 482 LSS LGC,FA6648 482 LSS LGC,HOMESTEAD AFB,FL,33039-1299,USA,ContractingOffice,
OFA6656,FA6656 910 AW LGC YNGSTN WRN ARPT,FA6656 910 AW LGC YNGSTN WRN ARPT,VIENNA,OH,44473-0910,USA,ContractingOffice,
OFA6670,FA6670 914 AW LGC,FA6670 914 AW LGC,NIAGARA FALLS,NY,14304-5000,USA,ContractingOffice,
OFA6675,FA6675 301 CONF PK,FA6675 301 CONF PK,NAS JRB,TX,76127-6200,USA,ContractingOffice,
OFA6703,FA6703 94TH CONTRACTING FLIGHT PK,FA6703 94TH CONTRACTING FLIGHT PK,DOBBINS AFB,GA,30069-4900,USA,ContractingOffice,
OFA6712,FA6712 911 AW LGC,FA6712 911 AW LGC,CORAOPOLIS,PA,15108-4495,USA,ContractingOffice,
OFA6800,FA6800 AFICA 767 SCONF,FA6800 AFICA 767 SCONF,BARKSDALE AFB,LA,71110-2269,USA,ContractingOffice,
OFA7000,FA7000 10 CONS LGC,FA7000 10 CONS LGC,USAF ACADEMY,CO,80840-2303,USA,ContractingOffice,
OFA7013,FA7013 AFX VNTURES CON OFC SAF AQCR,FA7013 AFX VNTURES CON OFC SAF AQCR,AUSTIN,TX,78734-3259,USA,ContractingOffice,
OFA7014,FA7014 AFDW PK,FA7014 AFDW PK,ANDREWS AFB,MD,20762-6604,USA,ContractingOffice,
OFA7022,FA7022 AMIC DET 2 OL PATRICK PKA,FA7022 AMIC DET 2 OL PATRICK PKA,PATRICK AFB,FL,32925,USA,ContractingOffice,
OFA7037,FA7037 AMIC DET 2 PKA,FA7037 AMIC DET 2 PKA,SAN ANTONIO,TX,78243-7091,USA,ContractingOffice,
OFA7046,FA7046 HQ AFOTEC A 7K,FA7046 HQ AFOTEC A 7K,KIRTLAND AFB,NM,87117-0001,USA,ContractingOffice,
OFA7060,FA7060 11TH CONTRACTING SQ PK,FA7060 11TH CONTRACTING SQ PK,WASHINGTON,DC,20032-2110,USA,ContractingOffice,
OFA7115,FA7115 SAF AQCI,FA7115 SAF AQCI,WASHINGTON,DC,20330-1060,USA,ContractingOffice,
OFA7146,FA7146 CONCEPTS DEVL MGT SAF CDM,FA7146 CONCEPTS DEVL MGT SAF CDM,FAIRFAX,VA,22030-6032,USA,ContractingOffice,
OFA8003,FA8003 771 ENTERPRISE SOURCING SQ,FA8003 771 ENTERPRISE SOURCING SQ,WRIGHT PATTERSON AFB,OH,45433-5344,USA,ContractingOffice,
OFA8051,FA8051 772 ESS PKD,FA8051 772 ESS PKD,TYNDALL AFB,FL,32403-5322,USA,ContractingOffice,
OFA8052,FA8052 773 ESS PK,FA8052 773 ESS PK,SAN ANTONIO,TX,78226-1720,USA,ContractingOffice,
OFA8053,FA8053 773 ESS PKJ MSCC,FA8053 773 ESS PKJ MSCC,WRIGHT PATTERSON AFB,OH,45433-7401,USA,ContractingOffice,
OFA8054,FA8054 771 ESS EGF FPCC,FA8054 771 ESS EGF FPCC,JBSA LACKLAND,TX,78236-0119,USA,ContractingOffice,
OFA8055,FA8055 AFLCMC HIBC,FA8055 AFLCMC HIBC,MAFB GUN ANNX,AL,36114-3000,USA,ContractingOffice,
OFA8056,FA8056 771 ESS EGA CECC,FA8056 771 ESS EGA CECC,WRIGHT PATTERSON AFB,OH,45433-5344,USA,ContractingOffice,
OFA8057,FA8057 771 ESS EGC FCC,FA8057 771 ESS EGC FCC,WRIGHT PATTERSON AFB,OH,45433-5344,USA,ContractingOffice,
OFA8059,FA8059 771 ESS EGB,FA8059 771 ESS EGB,WRIGHT PATTERSON AFB,OH,45433-5344,USA,ContractingOffice,
OFA8075,FA8075 774TH ESS,FA8075 774TH ESS,OFFUTT AFB,NE,68113-2108,USA,ContractingOffice,
OFA8100,FA8100 AFSC PZIEC,FA8100 AFSC PZIEC,TINKER AFB,OK,73145-9125,USA,ContractingOffice,
OFA8101,FA8101 AFSC PZIOA,FA8101 AFSC PZIOA,TINKER AFB,OK,73145-9125,USA,ContractingOffice,
OFA8102,FA8102 AFLCMC HBK,FA8102 AFLCMC HBK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8105,FA8105 AFLCMC WKK,FA8105 AFLCMC WKK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8106,FA8106 AFLCMC WLK,FA8106 AFLCMC WLK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8107,FA8107 AFLCMC WWK,FA8107 AFLCMC WWK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8108,FA8108 AFSC PZIE,FA8108 AFSC PZIE,TINKER AFB,OK,73145-9119,USA,ContractingOffice,
OFA8109,FA8109 AFSC PZAAC,FA8109 AFSC PZAAC,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8110,FA8110 AFLCMC WWK,FA8110 AFLCMC WWK,TINKER AFB,OK,73145-8758,USA,ContractingOffice,
OFA8112,FA8112 AFSC PZIMB,FA8112 AFSC PZIMB,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8117,FA8117 AFSC PZABA,FA8117 AFSC PZABA,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8118,FA8118 AFSC PZABB,FA8118 AFSC PZABB,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8119,FA8119 AFSC PZABC,FA8119 AFSC PZABC,TINKER AFB,OK,73145-3015,USA,ContractingOffice,
OFA8121,FA8121 AFSC PZAAA,FA8121 AFSC PZAAA,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8122,FA8122 AFSC PZAAB,FA8122 AFSC PZAAB,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8124,FA8124 ALFCMC LPK,FA8124 ALFCMC LPK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8125,FA8125 AFSC PZIMA,FA8125 AFSC PZIMA,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8126,FA8126 AFSC PZIMB,FA8126 AFSC PZIMB,TINKER AFB,OK,73145-3305,USA,ContractingOffice,
OFA8127,FA8127 AFSC PZAC,FA8127 AFSC PZAC,TINKER AFB,OK,73145-3015,USA,ContractingOffice,
OFA8128,FA8128 AFNWC PZN,FA8128 AFNWC PZN,TINKER AFB,OK,73145-9093,USA,ContractingOffice,
OFA8129,FA8129 AFSC PZCAA,FA8129 AFSC PZCAA,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8130,FA8130 AFLCMC WLK,FA8130 AFLCMC WLK,TINKER AFB,OK,73145-3122,USA,ContractingOffice,
OFA8131,FA8131 AFLCMC WLK NAOC OSA,FA8131 AFLCMC WLK NAOC OSA,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8132,FA8132 AFSC PZIMC,FA8132 AFSC PZIMC,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8134,FA8134 AFLCMC WLK,FA8134 AFLCMC WLK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8135,FA8135 AFLCMC IN SUP OF AFNWC WVK,FA8135 AFLCMC IN SUP OF AFNWC WVK,TINKER AFB,OK,73145-3303,USA,ContractingOffice,
OFA8136,FA8136 AFSC PZIOB,FA8136 AFSC PZIOB,TINKER AFB,OK,73145-9125,USA,ContractingOffice,
OFA8137,FA8137 AFSC PZIOC,FA8137 AFSC PZIOC,TINKER AFB,OK,73145-9125,USA,ContractingOffice,
OFA8200,FA8200 AFSC PZ PK,FA8200 AFSC PZ PK,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8201,FA8201 OL H PZIO,FA8201 OL H PZIO,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8202,FA8202 AFLCMC WWAK,FA8202 AFLCMC WWAK,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8203,FA8203 AFSC PZAAB2,FA8203 AFSC PZAAB2,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8204,FA8204 AFNWC PZBA,FA8204 AFNWC PZBA,HILL AFB,UT,84056-5837,USA,ContractingOffice,
OFA8205,FA8205 AFLCMC WWUKH,FA8205 AFLCMC WWUKH,HILL AFB,UT,84056-5116,USA,ContractingOffice,
OFA8206,FA8206 AFSC PZAAA2,FA8206 AFSC PZAAA2,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8207,FA8207 AFNWC PZBC,FA8207 AFNWC PZBC,HILL AFB,UT,84056-5837,USA,ContractingOffice,
OFA8208,FA8208 AFSC PZAC,FA8208 AFSC PZAC,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8209,FA8209 AFSC OL H PKXC,FA8209 AFSC OL H PKXC,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8210,FA8210 AFLCMC PZZK,FA8210 AFLCMC PZZK,HILL AFB,UT,84056-5838,USA,ContractingOffice,
OFA8211,FA8211 AFLCMC WLDKAB,FA8211 AFLCMC WLDKAB,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8212,FA8212 AFSC PZABA,FA8212 AFSC PZABA,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8213,FA8213 AFLCMC EBHK,FA8213 AFLCMC EBHK,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8214,FA8214 AFNWC PZBB,FA8214 AFNWC PZBB,HILL AFB,UT,84056-5837,USA,ContractingOffice,
OFA8217,FA8217 AFLCMC PZZK,FA8217 AFLCMC PZZK,HILL AFB,UT,84056-5838,USA,ContractingOffice,
OFA8218,FA8218 AFLCMC PZZK,FA8218 AFLCMC PZZK,HILL AFB,UT,84056-5838,USA,ContractingOffice,
OFA8219,FA8219 AFNWC PZBG,FA8219 AFNWC PZBG,HILL AFB,UT,84056-5837,USA,ContractingOffice,
OFA8220,FA8220 AFLCMC WLDKAA,FA8220 AFLCMC WLDKAA,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8221,FA8221 AFNWC PZBB,FA8221 AFNWC PZBB,HILL AFB,UT,84056-5837,USA,ContractingOffice,
OFA8222,FA8222 AFSC PZIE,FA8222 AFSC PZIE,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8223,FA8223 AFLCMC WLDK HN,FA8223 AFLCMC WLDK HN,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8224,FA8224 OL H PZI PZIM,FA8224 OL H PZI PZIM,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8225,FA8225 AFSC OL H PZAB,FA8225 AFSC OL H PZAB,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8226,FA8226 AFSC OL H PZAC,FA8226 AFSC OL H PZAC,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8227,FA8227 AFMC OL H PZIMB,FA8227 AFMC OL H PZIMB,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8228,FA8228 AFMC OL H PZIM PZIMC,FA8228 AFMC OL H PZIM PZIMC,HILL AFB,UT,84056-5805,USA,ContractingOffice,
OFA8232,FA8232 AFLCMC WWMK,FA8232 AFLCMC WWMK,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8240,FA8240 AFTC PZS,FA8240 AFTC PZS,HILL AFB,UT,84056-5820,USA,ContractingOffice,
OFA8250,FA8250 AFSC PZAAA1,FA8250 AFSC PZAAA1,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8251,FA8251 AFSC PZABB,FA8251 AFSC PZABB,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8252,FA8252 AFSC PZAAB1,FA8252 AFSC PZAAB1,HILL AFB,UT,84056-5825,USA,ContractingOffice,
OFA8307,FA8307 AFLCMC HNCK C3IN,FA8307 AFLCMC HNCK C3IN,SAN ANTONIO,TX,78243-7007,USA,ContractingOffice,
OFA8500,FA8500 AFSC PK PZ,FA8500 AFSC PK PZ,ROBINS AFB,GA,31098-1813,USA,ContractingOffice,
OFA8501,FA8501 OPL CONTRACTING AFSC_PZIO,FA8501 OPL CONTRACTING AFSC_PZIO,ROBINS AFB,GA,31098-1672,USA,ContractingOffice,
OFA8503,FA8503 AFSC PZCA,FA8503 AFSC PZCA,ROBINS AFB,GA,31098-1813,USA,ContractingOffice,
OFA8504,FA8504 AFLCMC WLNKA,FA8504 AFLCMC WLNKA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8505,FA8505 AFLCMC WWQKA,FA8505 AFLCMC WWQKA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8509,FA8509 AFLCMC WIUKA,FA8509 AFLCMC WIUKA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8517,FA8517 AFSC PZAAC,FA8517 AFSC PZAAC,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8518,FA8518 AFLCMC WNKAAA,FA8518 AFLCMC WNKAAA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8519,FA8519 AFLCMC WNKABA,FA8519 AFLCMC WNKABA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8520,FA8520 ALFCMC EBRK,FA8520 ALFCMC EBRK,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8521,FA8521 AFLCMC EBGK,FA8521 AFLCMC EBGK,ROBINS AFB,GA,31098-1811,USA,ContractingOffice,
OFA8522,FA8522 AFSC PZABB,FA8522 AFSC PZABB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8523,FA8523 AFLCMC WNKD,FA8523 AFLCMC WNKD,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8524,FA8524 AFSC PZAAA,FA8524 AFSC PZAAA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8525,FA8525 AFLCMC WLSK,FA8525 AFLCMC WLSK,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8526,FA8526 AFLCMC WLMK,FA8526 AFLCMC WLMK,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8527,FA8527 AFLCMC HBKAB,FA8527 AFLCMC HBKAB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8528,FA8528 AFLCMC WIKBA,FA8528 AFLCMC WIKBA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8529,FA8529 AFLCMC HBKAA,FA8529 AFLCMC HBKAA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8530,FA8530 AFSC PZIE,FA8530 AFSC PZIE,ROBINS AFB,GA,31098-1813,USA,ContractingOffice,
OFA8532,FA8532 AFLCMC WNKAA,FA8532 AFLCMC WNKAA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8533,FA8533 AFLCMC WNKAB,FA8533 AFLCMC WNKAB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8534,FA8534 AFLCMC WNKAC,FA8534 AFLCMC WNKAC,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8538,FA8538 AFSC PZAAB,FA8538 AFSC PZAAB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8539,FA8539 AFSC PZABA,FA8539 AFSC PZABA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8540,FA8540 AFLCMC WNKE,FA8540 AFLCMC WNKE,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8549,FA8549 448 SCMG PKHD,FA8549 448 SCMG PKHD,ROBINS AFB,GA,31098-1813,USA,ContractingOffice,
OFA8552,FA8552 AFLCMC WIUKB,FA8552 AFLCMC WIUKB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8553,FA8553 AFLCMC WLNKB,FA8553 AFLCMC WLNKB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8554,FA8554 AFLCMC EBKA AFSC,FA8554 AFLCMC EBKA AFSC,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8555,FA8555 AFLCMC HBKAA,FA8555 AFLCMC HBKAA,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8556,FA8556 AFLCMC EBGK COM,FA8556 AFLCMC EBGK COM,ROBINS AFB,GA,31098-1811,USA,ContractingOffice,
OFA8571,FA8571 MAINT CONTRACTING AFSC_PZIM,FA8571 MAINT CONTRACTING AFSC_PZIM,ROBINS AFB,GA,31098-1672,USA,ContractingOffice,
OFA8573,FA8573 AFLCMC WNKE NC3,FA8573 AFLCMC WNKE NC3,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8574,FA8574 AFLCMC WNKE C31N,FA8574 AFLCMC WNKE C31N,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8575,FA8575 AFLCMC WWQKB,FA8575 AFLCMC WWQKB,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8576,FA8576 AFLCMC WNKF,FA8576 AFLCMC WNKF,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8577,FA8577 AFLCMC WIUKB GH PR,FA8577 AFLCMC WIUKB GH PR,ROBINS AFB,GA,31098-1670,USA,ContractingOffice,
OFA8601,FA8601 AFLCMC PZIO,FA8601 AFLCMC PZIO,WRIGHT PATTERSON AFB,OH,45433-5344,USA,ContractingOffice,
OFA8602,FA8602 AFLCMC PKF,FA8602 AFLCMC PKF,WRIGHT PATTERSON AFB,OH,45433-7237,USA,ContractingOffice,
OFA8604,FA8604 AFLCMC PZI,FA8604 AFLCMC PZI,WRIGHT PATTERSON AFB,OH,45433-7228,USA,ContractingOffice,
OFA8606,FA8606 AFLCMC WNUK,FA8606 AFLCMC WNUK,WRIGHT PATTERSON AFB,OH,45433-7205,USA,ContractingOffice,
OFA8607,FA8607 AFLCMC WWSK,FA8607 AFLCMC WWSK,WRIGHT PATTERSON AFB,OH,45433-7406,USA,ContractingOffice,
OFA8609,FA8609 AFLCMC WKK,FA8609 AFLCMC WKK,WRIGHT PATTERSON AFB,OH,45433-7108,USA,ContractingOffice,
OFA8611,FA8611 AFLCMC WWUK,FA8611 AFLCMC WWUK,WRIGHT PATTERSON AFB,OH,45433-7424,USA,ContractingOffice,
OFA8612,FA8612 AFLCMC CAIO,FA8612 AFLCMC CAIO,WRIGHT PATTERSON AFB,OH,45433-7104,USA,ContractingOffice,
OFA8614,FA8614 AFLCMC WLMK,FA8614 AFLCMC WLMK,WRIGHT PATTERSON AFB,OH,45433-7142,USA,ContractingOffice,
OFA8615,FA8615 AFLCMC WWM,FA8615 AFLCMC WWM,WRIGHT PATTERSON AFB,OH,45433-7424,USA,ContractingOffice,
OFA8616,FA8616 AFLCMC WWZK,FA8616 AFLCMC WWZK,WRIGHT PATTERSON AFB,OH,45433-7148,USA,ContractingOffice,
OFA8617,FA8617 AFLCMC WLZ,FA8617 AFLCMC WLZ,WRIGHT PATTERSON AFB,OH,45433-7211,USA,ContractingOffice,
OFA8620,FA8620 AFLCMC WIJK BIG SAFARI,FA8620 AFLCMC WIJK BIG SAFARI,WPAFB,OH,45433-7101,USA,ContractingOffice,
OFA8621,FA8621 AFLCMC WNSK,FA8621 AFLCMC WNSK,WRIGHT PATTERSON AFB,OH,45433-7249,USA,ContractingOffice,
OFA8622,FA8622 AFLCMC AZS,FA8622 AFLCMC AZS,WRIGHT PATTERSON AFB,OH,45433-7624,USA,ContractingOffice,
OFA8623,FA8623 AFLCMC EZVK,FA8623 AFLCMC EZVK,WRIGHT PATTERSON AFB,OH,45433-7205,USA,ContractingOffice,
OFA8625,FA8625 AFLCMC WLNK C130,FA8625 AFLCMC WLNK C130,WPAFB,OH,45433-7222,USA,ContractingOffice,
OFA8626,FA8626 AFLCMC WN_LP,FA8626 AFLCMC WN_LP,WRIGHT PATTERSON AFB,OH,45433-7017,USA,ContractingOffice,
OFA8628,FA8628 AFMC AFLCMC_WWB,FA8628 AFMC AFLCMC_WWB,WRIGHT PATTERSON AFB,OH,45433-7148,USA,ContractingOffice,
OFA8629,FA8629 AFLCMC WIH,FA8629 AFLCMC WIH,WRIGHT PATTERSON AFB,OH,45433,USA,ContractingOffice,
OFA8630,FA8630 AFLCMC WFG,FA8630 AFLCMC WFG,WRIGHT PATTERSON AFB,OH,45433-5337,USA,ContractingOffice,
OFA8634,FA8634 AFLCMC WWQK,FA8634 AFLCMC WWQK,WRIGHT PATTERSON AFB,OH,45433-7424,USA,ContractingOffice,
OFA8637,FA8637 AFMC AFLCMC_WWB,FA8637 AFMC AFLCMC_WWB,WRIGHT PATTERSON AFB,OH,45433-7148,USA,ContractingOffice,
OFA8638,FA8638 AFLCMC WNQ,FA8638 AFLCMC WNQ,WRIGHT PATTERSON AFB,OH,45433-7205,USA,ContractingOffice,
OFA8640,FA8640 DOD AFLCMC WWZK,FA8640 DOD AFLCMC WWZK,WRIGHT PATTERSON AFB,OH,45433-7148,USA,ContractingOffice,
OFA8641,FA8641 PRES ALFT DIR AFLCMC WV,FA8641 PRES ALFT DIR AFLCMC WV,WRIGHT PATTERSON AFB,OH,45433-7108,USA,ContractingOffice,
OFA8649,FA8649 USAF SBIR STTR CONTRACTING,FA8649 USAF SBIR STTR CONTRACTING,DAYTON,OH,45402-1320,USA,ContractingOffice,
OFA8650,FA8650 USAF AFMC AFRL PZL RAK RXK,FA8650 USAF AFMC AFRL PZL RAK RXK,WRIGHT PATTERSON AFB,OH,45433-7541,USA,ContractingOffice,
OFA8651,FA8651 AFRL RWK,FA8651 AFRL RWK,EGLIN AFB,FL,32542-6810,USA,ContractingOffice,
OFA8652,FA8652 AFRL PK,FA8652 AFRL PK,WRIGHT PATTERSON AFB,OH,45433-7132,USA,ContractingOffice,
OFA8655,FA8655 EOARD AFOSR IOE,FA8655 EOARD AFOSR IOE,APO,AE,09421-0014,USA,ContractingOffice,
OFA8656,FA8656 AFLCMC OL PK RAC,FA8656 AFLCMC OL PK RAC,EGLIN AFB,FL,32542-6883,USA,ContractingOffice,
OFA8672,FA8672 AFLCMC EBMK,FA8672 AFLCMC EBMK,EGLIN AFB,FL,32542-5415,USA,ContractingOffice,
OFA8675,FA8675 AFLCMC EBAK,FA8675 AFLCMC EBAK,EGLIN AFB,FL,32542-6895,USA,ContractingOffice,
OFA8677,FA8677 AFLCMC EBSK,FA8677 AFLCMC EBSK,EGLIN AFB,FL,32542-6892,USA,ContractingOffice,
OFA8678,FA8678 AFLCMC EBYK,FA8678 AFLCMC EBYK,EGLIN AFB,FL,32542-6895,USA,ContractingOffice,
OFA8681,FA8681 AFLCMC EBD,FA8681 AFLCMC EBD,EGLIN AFB,FL,32542-6883,USA,ContractingOffice,
OFA8682,FA8682 AFLCMC EBJK,FA8682 AFLCMC EBJK,EGLIN AFB,FL,32542-6883,USA,ContractingOffice,
OFA8684,FA8684 AFLCMC PZZ,FA8684 AFLCMC PZZ,WRIGHT PATTERSON AFB,OH,45433-7120,USA,ContractingOffice,
OFA8688,FA8688 AFLCMC WLSK C5,FA8688 AFLCMC WLSK C5,WPAFB,OH,45433-7222,USA,ContractingOffice,
