acqsysID:ID,name,title,description,:LABEL
acqsys006046,PS: acqsys006046,PROGRAM STATUS,Provide status of prime contracts that contribute to a program and provides management a snapshot of program health,PortfolioApplication
acqsys003795,PSMR: acqsys003795,PROGRAM STATUS MGT REPORTS,Tracks case status from funding implementation through hardware delivery for FMS only,PortfolioApplication
acqsys001142,PTI: acqsys001142,PERSONNEL TRACKING AND INFORMATION,"Web based application that provides user with the ability to get information on personnel and their performance reports, performance feedbacks and decorations",PortfolioApplication
acqsys016391,PTT: acqsys016391,PROCUREMENT TRACKING TOOL,Government-owned systems to provide a secure web-based capability to track and gather historical data to manage procurement based tasks and data mining for various projects or programs supporting SPAWARSYSCEN Atlantic,PortfolioApplication
acqsys003798,PUSHCAS: acqsys003798,PUSH CONTRACTS AND SOLICITATIONS TO WEB,APPLICATION BENEFITS: Push Contracts and Solicitations to Web (PUSHCAS) automates the process that pushes solicitations and attachments/exhibits of contracts for the AMCOM Acquisition Center (AC),PortfolioApplication
acqsys003799,PWD: acqsys003799,PWD HISTORY,Select procurement work directive (PWD) by PRON/Amendment and view the document in MS Word,PortfolioApplication
acqsys006468,PWD: acqsys006468,PROCUREMENT WORK DIRECTIVE-TACO105,This on-line systems replaced paper procurement work directives,PortfolioApplication
acqsys001145,PWRR: acqsys001145,PWRR,"Project, Workflow, Requirements, Resources (PWRR) Manager, electronic replacement of AF Form 3215, CSRD",PortfolioApplication
acqsys006823,QD: acqsys006823,QUALITY DELEGATION,Quality Delegation is an application for product assurance professionals use to delegate work to other product assurance professionals,PortfolioApplication
acqsys029083,QLTRX: acqsys029083,QUALTRAX,Qualtrax is a compliance management information systems supporting USACE Quality Management systems IAW AR 702-11 Army Quality Program,PortfolioApplication
acqsys001190,RAMP: acqsys001190,RISK ASSESSMENT MANAGEMENT PROGRAM,This application has been developed to facilitate government (DCMA) management and documentation of the Supplier Risk Management process,PortfolioApplication
acqsys001168,RANGES: acqsys001168,VKF TEST RANGES DATA SYSTEMS,"Provides data acquisition, processing, display, and monitoring functions for Unclassified testing in the VKF test ranges",PortfolioApplication
acqsys005704,RAPID: acqsys005704,REGIONAL AUTOMATED PROCUREMENT/INVOICE DATABASE,RAPID is an automated workflow driven requisition systems that manages the procurement of supplies and services via an online systems accessed from a user's desktop via a browser,PortfolioApplication
acqsys001210,RBIS: acqsys001210,RDECOM BUSINESS INTEGRATION SYSTEM,systems: RDECOM Business Integration systems (RBIS) formerly the Army Science and Technology Enterprise Management (STEM) Benefits: Provides collaborative tools that extend across the entire Army S&T community (i,PortfolioApplication
acqsys006476,RBS-70 TRAINER: acqsys006476,RBS-70 TRAINING SIMULATOR,"The RBS-70 Training Simulator is an air defense SAM simulator, produced by the original equipment manufacturer (OEM) of the actual RBS-70 systems, used for classroom training of operators",PortfolioApplication
acqsys002347,RCDB: acqsys002347,REQUIREMENTS CORRELATION DATABASE,"Strategic planning data management, integration, and interface to other systemss",PortfolioApplication
acqsys006685,RDAIS: acqsys006685,RDA INFORMATION SYSTEM,The ASN RDA Information systems & Dashboard Web Site is an interface for Department of Defense (DoD) and Department of Navy (DON) personnel,PortfolioApplication
acqsys006348,REAL TIME IR BACKGROUND GEN: acqsys006348,IR SCENE GENERATION,The Real-Time IR Background Generation is a portion of the Convolver simulation,PortfolioApplication
acqsys013867,RF: acqsys013867,RADIANT FALCON,JIEDDO-funded project called Radiant Falcon,PortfolioApplication
acqsys002365,RMDW: acqsys002365,RESOURCE MANAGEMENT DATA WAREHOUSE,"Software systems (Web-based), provides unclassified functions to the Cyber/Netcentric Directorate and Cyber/Integration Division such as division calendars, security office automation, knowledge management interface, training support, staff meeting support, awards & decorations, equipment tracker, equipment reporting, help desk tracking, additional duties tracking, security office tracking, and group announcements as well as division and directorate portal functions, including integrated links to Wingman for HR and specialized reports from Wingman HR data, over the Hanscom NIPRNET",PortfolioApplication
acqsys023257,RMS: acqsys023257,DISA REQUIREMENTS MANAGEMENT SYSTEM,The DISA Requirements Management systems is used by DISA staff to manage and maintain systems requirements through the lifecycle,PortfolioApplication
acqsys001240,RSAT: acqsys001240,REACTOR SERVICING ASSET TRACKING,REACTOR SERVICING ASSET TRACKING MAINTAINS ACCURATE ACCOUNTABILITY OF REACTOR SERVICING ASSETS BETWEEN THE PRIME CONTRACTOR and THE SHIPYARD(S) and WITHIN THE SHIPYARD,PortfolioApplication
acqsys001148,RTM: acqsys001148,REQUIREMENTS TRACEABILITY MANAGEMENT,"Manages systems program requirements in a centralized, web-based, Oracle database application for the Air Force Materiel Command (AFMC) Electronic systemss Center (ESC), Hanscom AFB",PortfolioApplication
acqsys014371,RTT: acqsys014371,REQUIREMENTS TRACEABILITY TOOL,"Enterprise requirements traceability tool providing the Air Force acquisition and life cycle management communities the ability to decompose, trace, communicate, and manage requirements more effectively and efficiently through use of a standard tool ",PortfolioApplication
acqsys002375,RTTSPI: acqsys002375,REAL-TIME TIME-SPACE POSITION INFORMATION SYSTEMS,The Advanced Range Data systems (ARDS) provides a Data Link Ground systems (DLGS) that interfaces with airborne GPS/inertial systemss used in either a wing-mounted pod configuration or an internally mounted plate configuration,PortfolioApplication
acqsys002319,RZ-E R&D PROJECTS: acqsys002319,PROPULSION DIRECTORATE-E RESEARCH & DEVELOPMENT PROJECTS,"Includes engineering workstations and servers used to develop propulsion and related technologies for the Air Force including: turbine and rocket engines, advanced propulsion systemss, fuels, propellants, lubricants, and aircraft power",PortfolioApplication
acqsys002320,RZ-E STAND ALONES: acqsys002320,PROPULSION DIRECTORATE-E STAND ALONES,Propulsion Directorate Stand alone research and development systemss,PortfolioApplication
acqsys002326,RZ-W R&D PROJECTS: acqsys002326,RZ-W R&D PROJECTS,This systems supports the Scientific and Reaserch mission of the Air Force Resarch Laboratory - Propulsion Directorate at Edwards AFB,PortfolioApplication
acqsys002327,RZ-W STAND ALONES: acqsys002327,RZ-W STAND ALONES,This systems supports the Scientific and Research mission of the Air Force Research Laboratory - Propulsion Directorate at Edwards AFB,PortfolioApplication
acqsys008976,SA: acqsys008976,TELELOGIC SYSTEM ARCHITECT,Telelogic systems Architect for DoDAF is the leading enterprise software solution that supports the US Department of Defense Architecture Framework (formerly C4ISR AF),PortfolioApplication
acqsys008982,SACOM: acqsys008982,SUSTAINMENT ACQUISITION COMPOSITE MODEL,Sustainment Acquisition Composite Model (SACOM) is a qualitative model to predict AF Sustainment/Acquisition program office manning requirements,PortfolioApplication
acqsys015851,SAF/SB: acqsys015851,SAF/SB WEBSITE,The SAF/SB website's (airforcesmallbiz,PortfolioApplication
acqsys017552,SAFIRE: acqsys017552,"SYSTEM FOR ACQUISITION FORECAST INPUT, RETRIEVAL AND ENGAGEMENT","The Department of Defense (DoD) is required to prepare and furnish to the Small Business Administration and DoD Director of the Office of Small Business Programs, a forecast of expected contract opportunities",PortfolioApplication
acqsys017003,SAGE: acqsys017003,SYSTEMS ENGINEERING ANALYSIS AND GOVERNANCE ENVIRONMENT,"SAGE is a systems of systemss Engineering (SoSE) analysis application supporting Capability Set (CS) Fielding, Network Integration Evaluation (NIE), and materiel testing / certification for use by the Acquisition Community",PortfolioApplication
acqsys006723,SALT: acqsys006723,"STRATEGIC ANALYSES, LISTING AND TRANSITION PLAN",This site contains Security Cooperation opportunities prioritized by COCOM priority,PortfolioApplication
acqsys001382,SAMSS: acqsys001382,BAF SIMULATION AND MEASUREMENT SUPPORT SYSTEMS,"The SAMSS supports installed systemss testing for programs requiring a large, shielded chamber with RF absorption capabilities that simulates free space",PortfolioApplication
acqsys015928,SARB: acqsys015928,SERVICE ACQUISITION REVIEW BOARD TOOL,Provide an interactive Service acquisition Review Board (SARB) tracking tool that will allow DCMA to track SARB deliberations and results,PortfolioApplication
acqsys002378,SARS: acqsys002378,SOURCE APPROVAL REQUESTS,Allows input and tracking of source approval requests,PortfolioApplication
acqsys001155,SATOOL: acqsys001155,SYSTEM ANALYSIS TOOL,The SATool is a management tool that uses source data from USAF legacy data systemss to provide USAF users insight into the performance and supportability of fielded communications-electronics systemss and sub-systemss,PortfolioApplication
acqsys001151,SATS: acqsys001151,SELF ASSESMENT TRACKING SYSTEM,This is a Tracking Database,PortfolioApplication
acqsys013296,SATURN ARCH: acqsys013296,SATURN ARCH,"The URSUS program is a Government sponsored, quick reaction capability, multi-sensor airborne Intelligence, Surveillance and Reconnaissance (ISR) program whose objective is to directly address the special targets production process in various Outside the Continental United States (OCONUS) environments",PortfolioApplication
acqsys028739,SAVE MASKS: acqsys028739,"SCANNER, AURAL, VOICE ENABLED - MASKS","Native, productivity mobile app hosted on smart phone",PortfolioApplication
acqsys003867,SBCOORD: acqsys003867,SB COORDINATION RECORD,Tracking systems for DD 2579s,PortfolioApplication
acqsys017222,SBIR: acqsys017222,SMALL BUSINESS INNOVATION RESEARCH,It is MDA/DVRs mission to seek out and develop new and innovative concepts and technologies that can be applied across the BMDS,PortfolioApplication
acqsys015699,SBIR MPW: acqsys015699,SMALL BUSINESS INNOVATION RESEARCH MANAGEMENT PORTAL WEBSITE,"The Army Small Business Innovation Research (SBIR) Management Portal supports all processes in the SBIR and Small Business Technology Transfer (STTR) programs by facilitating topic development, proposal evaluation, and records management",PortfolioApplication
acqsys001150,SBIR/STTR: acqsys001150,SMALL BUSINESS INNOVATION RESEARCH PROGRAM/SMALL BUSINESS TECHNOLOGY TRANSFER PROGRAM DATA SYSTEMS,The principal goal of the Air Force Small Business Innovation Research (SBIR) and Small Business Technology Transfer (STTR) Programs is to serve the technology needs of the warfighter,PortfolioApplication
acqsys010093,SBIRS MCSB HEO FEDSERVER: acqsys010093,SBIRS MCSB HIGHLY ELLIPTICAL ORBIT FEDSERVER,"FED messages contain SBIRS Highly Elliptical Orbit (HEO) Mono-Track satellite data based on released events, both real-time and off-line",PortfolioApplication
acqsys009707,SBIRS QRC: acqsys009707,SBIRS QUICK REACTION CAPABILITY (QRC),"Provides the network, security, and data processing infrastructure required to support additional data sources to OMC, data exchange between MCS and IMCSB OMCs and OMC Web Services to include connectivity to SIPRNet",PortfolioApplication
acqsys007435,SBIS: acqsys007435,SMALL BUSINESS INFORMATION SYSTEM,Small Business Forecasting systems develops forecast of military and civil works projects supporting USACE's small business program for next budget year,PortfolioApplication
acqsys002382,SBS: acqsys002382,SENSORS BUSINESS SYSTEMS,The Sensor Business systems is the culmination of both production and under-development applications targeting the requirements of the Sensors Directorate business process,PortfolioApplication
acqsys013700,SCCSS: acqsys013700,SBIRS CLASSIFIED CRYPTO SUPPORT STAND-ALONES,"The purpose of these maintenance laptops is to provide cryptographic support, such as providing an interface (using hyperterminal), crypto auditing, and troubleshooting to the SBIRS crypto systems in the event of systems failure",PortfolioApplication
acqsys012359,SCES: acqsys012359,SECURITY COOPERATION ENTERPRISE SOLUTION (PROGRAM SUPPORT),Program Management and IT Support to the SCES Program,PortfolioApplication
acqsys002386,SCIENCE FAIR: acqsys002386,SCIENCE FAIR,Science Fair is a web based database used to coordinate 335 school science fair events around the country,PortfolioApplication
acqsys015929,SDAT: acqsys015929,SURVEILLANCE DATA ANALYSIS TOOL,Provides robust capability to perform data analysis on quality assurance surveillance date improving risk analysis surveillance planning and execution which is a core DCMA function,PortfolioApplication
acqsys002390,SDR: acqsys002390,FOREIGN MILITARY SALES SDR TRACKING SYSTEM,Tracks FMS problems,PortfolioApplication
acqsys001585,SEAPORT: acqsys001585,SEAPORT,"The SeaPort Portal, whose core is a modified Commercial-Off-The-Shelf (COTS) systems, provides a secure, automated procurement process, in which complex, professional support service requirements (with a value greater than $2,500) can be planned and tracked, developed, solicited, source selected, awarded, and administered using the Naval Sea systemss Command Multiple Award Contract (MAC) vehicle SeaPort",PortfolioApplication
acqsys017001,SEC - CMA: acqsys017001,SOFTWARE ENGINEERING CENTER CONTRACT MANAGEMENT APPLICATION,"The Contract Management application (CMA) allows Software Enginnering Center (SEC) Employees who manage contracts to enter solictations, track solicition progress through a series of milestones, monitor the award status, and prepare for upcoming options",PortfolioApplication
acqsys001156,SEDS: acqsys001156,SYSTEM EFFECTIVENESS DATA SYSTEM,SEDS supports Test and Evaluation of Aircraft Weapon systemss in the area of Reliability and Maintainability (R&M),PortfolioApplication
acqsys008363,SEMSS-TECH: acqsys008363,SEEK EAGLE MANAGEMENT SUPPORT SYSTEM- TECHNICAL MODULES,"The SEMSS suite has grown from the original application of the same name, into an integrated suite of custom software utilizing various COTs products",PortfolioApplication
acqsys002437,SEPMT: acqsys002437,SUSTAINING ENGINEERING PROJECT MANAGEMENT TOOL,Sustaining Engineering Project Management Tool is in support of the Sustaining Engineering personnel in the engineering division for the Strategic Airlift SPO,PortfolioApplication
acqsys012175,SES: acqsys012175,SOLDIER EQUIPPING SYSTEM,"The Soldier Equipping systems (SES) enhances PEO Soldier's ability to perform its mission and meet key ARFORGEN objectives of 100% equipping of Brigade Combat Teams (BCTs)/Units/Soldiers; eliminating shortfalls due to mission creep, and satisfy expanded RFI mission requirements",PortfolioApplication
acqsys000703,SIGMA: acqsys000703,SIGMA ENTERPRISE RESOURCE PLANNING,SIGMA is one of the Navy ERP pilots and the NAVAIR financial systems-of-record for FY02-FY07,PortfolioApplication
acqsys001458,SIMS: acqsys001458,SURVEILLANCE INFORMATION MANAGEMENT SYSTEM,Manage funding and scheduling of munitions surveillance test projects,PortfolioApplication
acqsys017612,SIPR CDLDB: acqsys017612,"CLASSIFIED COMMON DATA LINK AND INTELLIGENCE, SURVEILLANCE AND RECONNAISSANCE AND DATA LINK TERMINALS DATABASE","The Common Data Link and Intelligence, Surveillance and Reconnaissance and Data Link Terminals Database (CDLDB) provides a web application and relational database for tracking CDL & ISR data link terminal and platform information as provided by the Army, Navy, Air Force, USMC and SOCOM CDL users",PortfolioApplication
acqsys001191,SIS: acqsys001191,SUPPLIER INFORMATION SERVICES,DCMA's Supplier Information Service consolidates existing supplier capability and status information into a single virtual database directly accessible by DoD procurement and contract administration personnel,PortfolioApplication
acqsys001384,SKC: acqsys001384,PEO STRI KNOWLEDGE CENTER,The systems provides the ability to specifically follow the documented process of an acquisition program,PortfolioApplication
acqsys003900,SLAMIS: acqsys003900,STANDARD STUDY NUMBER- LINE ITEM NUMBER AUTOMATED MANAGEMENT AND INTEGRATING SYSTEM,"The Standard Study Number (SSN)-Line Item Number (LIN) Automated Management and Integrating systems (SLAMIS) is the Army's designated ""cradle-to-grave""systems providing visibility and accountability of equipment acquisition from requirement and funding approval to fielding and sustaining the capability, and through retirement of that capability",PortfolioApplication
acqsys001157,SMART/AAS: acqsys001157,SMART/ACQUISITION APP STORE,A collaborative web-based tool that adheres to OSD and SAF/AQ acquisition policy/business rules to: (1) enable program managers to simplify management of acquisition programs and (2) standardize command and control of acquisition programs across the Air Force,PortfolioApplication
acqsys007970,SNAP: acqsys007970,SIMPLIFIED NON-STANDARD ACQUISITION PROGRAM,The SIMPLIFIED NON-STANDARD ACQUISITION PROGRAM (SNAP) is an application that is hosted at the Detroit Arsenal Unclassified-Installation campus Area Network (DTA U-ICAN),PortfolioApplication
acqsys003908,SNC: acqsys003908,CONTRACT CLOSE-OUT TRACKING SYSTEM SHIPPED NOT CLOSED-TACO102,This systems allows managers and buyers track contracts which have been shipped complete but which have not been properly coded for closure in the systems,PortfolioApplication
acqsys015921,SPCMS: acqsys015921,SPECIAL PROGRAMS CONTRACT MANAGEMENT SYSTEM,The Special Programs Contract Management systems (SPCMS) will be a collection of existing DCMA systemss modified to fit within a secure environment,PortfolioApplication
acqsys001152,SPDB: acqsys001152,SENSOR PLANNING DATABASE,Track S&T dollars to ABIDES,PortfolioApplication
acqsys000776,SPRS: acqsys000776,SUPPLIER PERFORMANCE RISK SYSTEM,"SPRS is a web-enabled enterprise application that gathers, processes, and displays data about the performance of suppliers",PortfolioApplication
acqsys029325,SPRS: acqsys029325,SUPPLIER PERFORMANCE RISK SYSTEM,"Supplier Performance Risk systems (SPRS) is a web-enabled enterprise application that gathers, processes, and displays data about the performance of suppliers",PortfolioApplication
acqsys000431,SPS: acqsys000431,STANDARD PROCUREMENT SYSTEM,The Standard Procurement systems (SPS) automates the contracting process from procurement request through award and administration to final closeout,PortfolioApplication
acqsys005894,SPS: acqsys005894,STANDARD PROCUREMENT SYSTEM,"SPS is a distributed client/server systems that automates the entire contracting process from inception through award, administration and payment, to final closeout",PortfolioApplication
acqsys006910,SPS - AHF: acqsys006910,STANDARD PROCUREMENT SYSTEM,Contract writing systems used by the Acquisition community,PortfolioApplication
acqsys016074,SPS - DTRA: acqsys016074,SPS SUPPORT - DTRA,The SPS-DTRA initiative provides support for the Standard Procurement systems (SPS) implementation and sustainment at the Defense Threat Reduction Agency (DTRA),PortfolioApplication
acqsys015855,SPS (AF): acqsys015855,STANDARD PROCUREMENT SYSTEM INITIATIVE (AF),The Standard Procurement systems (SPS) automates the contracting process from procurement request through award and administration to final closeout,PortfolioApplication
acqsys015288,SPS A: acqsys015288,STANDARD PROCUREMENT SYSTEM ARMY,"Standard Procurement systems Army (SPS A) is the army implementation of the DOD enterprise solution for the Standard Procurement systems (SPS), DITPR Number 431",PortfolioApplication
acqsys016048,SPS MDA: acqsys016048,STANDARD PROCUREMENT SYSTEM - MDA,The Standard Procurement systems (SPS) automates the contracting process from procurement request through award and administration to final closeout,PortfolioApplication
acqsys059212,SPS-MC: acqsys059212,STANDARD PROCUREMENT SYSTEM - MARINE CORPS,SPS is the standard Contract Writing systems (CWS) for the United States Marine Corps,PortfolioApplication
acqsys015896,SRCT: acqsys015896,SICM REMAINING CONTRACTS TRACKER,International Division concept in proposal stage,PortfolioApplication
acqsys015922,SRS: acqsys015922,SUPPLIER RISK SYSTEM V2.5,The Supplier Risk systems (SRS) provides the means for evaluation of risk at a specific supplier facility (based upon CAGE) by consolidating and manipulating available DCMA information in a risk model algorithm,PortfolioApplication
acqsys029283,SRT: acqsys029283,STATUTORY RESPONSIBILITIES TRACKER,Application that tracks NDAA statutory responsibilities assigned to A&S,PortfolioApplication
acqsys009760,SSC: acqsys009760,SBIRS SYSTEM CENTER (SSC),"The SSC will provide continuous, centralized service support and service delivery functions for the entire enterprise information technology (IT) infrastructure, communications links and network elements that support the SBIRS mission",PortfolioApplication
acqsys003926,SSCARO: acqsys003926,ARO PROPOSALS,ARO proposals log and tracking,PortfolioApplication
acqsys003930,SSCCID: acqsys003930,CONTRACTOR INVENTION DISCLOSURES,log of contractor invention disclosures,PortfolioApplication
acqsys003932,SSCCRSA: acqsys003932,CONTRACTOR REPORTS AND SIG ACTS,register of contractor reports and significant activities,PortfolioApplication
acqsys002862,SSCCTS: acqsys002862,CONTRACT TRANSFER SYSTEM,Contract transfer capability and reporting,PortfolioApplication
acqsys003942,SSCHP: acqsys003942,HISTORICAL PATENTS,log of historical patents,PortfolioApplication
acqsys013673,SSCLANT-CIMS: acqsys013673,SPAWAR SYSTEMS CENTER ATLANTIC CONTRACT INFORMATION MANAGEMENT SYSTEM,SPAWAR systemss Center (SSC) Atlantic-CIMS is an internal contract mgmt info systems that provides real-time data on procurement acquisitions that are in the process of being awarded and all major activities in the contracting field supporting SSC Atlantic,PortfolioApplication
acqsys003957,SSCPAT: acqsys003957,PATENTS AND TRADEMARKS,Log of patents and trademarks,PortfolioApplication
acqsys003959,SSCPLAL: acqsys003959,PATENT LICENSE AGREEMENT LOG,log of patent license agreements,PortfolioApplication
acqsys003960,SSCPRISM: acqsys003960,PERFORMANCE RESOURCE INFORMATION SYSTEM FOR THE MILENIUM,Tracking performance resource project information through various project cycles,PortfolioApplication
acqsys003962,SSCPTS: acqsys003962,PROCUREMENT TRACKING SYSTEM,"The Procurement Tracking systems is a workflow application for various types of documentation including procurement requests, procurement work directives, and outgoing shipment requests",PortfolioApplication
acqsys003963,SSCRPR: acqsys003963,RESEARCH PROTOCOL REVIEWS,Document tracking for Research Protocol Reviews,PortfolioApplication
acqsys060028,SSP: acqsys060028,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060029,SSP: acqsys060029,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060030,SSP: acqsys060030,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060031,SSP: acqsys060031,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060032,SSP: acqsys060032,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060033,SSP: acqsys060033,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060034,SSP: acqsys060034,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060035,SSP: acqsys060035,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060036,SSP: acqsys060036,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060037,SSP: acqsys060037,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys060038,SSP: acqsys060038,Fiscal Service SSP,SSP is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys010630,SST: acqsys010630,SOURCE SELECTION TOOL,"Pilot to determine the enterprise readiness of a standard, enterprise source selection tool for acquisitions",PortfolioApplication
acqsys008713,STARRS: acqsys008713,STANDARD TRACKING AND RTF REPORTING SYSTEM,RTF is used to list the requirements for replenishing the equipment needs of the Marine Corps based on wartime usage estimates,PortfolioApplication
acqsys005985,STARS: acqsys005985,SHARED TRANSFORMATION ACQUISITION REGULATION SYSTEM,"Provides and integrates the tools to move the development, implementation, publication and communication of laws, policies and needed changes in the FAR and DFARS from a bureaucratic, lengthy, paper-based process to an electronic web-based process",PortfolioApplication
acqsys000595,STEM: acqsys000595,SCIENCE & TECHNOLOGY ENTERPRISE MANAGEMENT,STEM is a collaborative project management systems that will allow Army scientists and engineers stationed throughout the world to work together on designing developing testing procuring producing and sustaining systemss of systemss,PortfolioApplication
acqsys001268,STEM: acqsys001268,SCIENCE & TECHNOLOGY ENTERPRISE MANAGEMENT,"STEM is a collaborative project management systems that will allow Army scientists and engineers stationed throughout the country to work together on designing, developing, testing, procuring, producing, and sustaining systemss of systemss",PortfolioApplication
acqsys001385,STEM: acqsys001385,SCIENCE AND TECHNOLOGY ENTERPRISE MANAGEMENT,null,PortfolioApplication
acqsys002429,STES: acqsys002429,SCIENTIFIC AND TECHNICAL ENTERPRISE SYSTEM,The Scientific and Technical Information (STINFO) Enterprise systems (STES) is a net-centric enterprise systems created to digitize & standardize STINFO processes for the Air Force (AF),PortfolioApplication
acqsys001154,STRATEVA: acqsys001154,STRATEVA VISION STRATEGIST,"This S/W builds and maintains an AFFTC roadmap which will leverage upon, merge and integrate information from multiple sources and processes, including the USAF Capabilities Review and Risk Assessment Process (CRRA)",PortfolioApplication
acqsys060080,STRIPES: acqsys060080,STRIPES,The purpose of STRIPES is to provide the Department of Energy with a centralized enterprise acquisition and financial assistance system,PortfolioApplication
acqsys003980,SUBCONLOG: acqsys003980,SUBCONTRACTING PLAN LOG,Tracking systems for subcontracting plans,PortfolioApplication
acqsys013699,SUCSS: acqsys013699,SBIRS UNCLASSIFED CRYPTO SUPPORT STAND-ALONES,"The purpose of these maintenance laptops is to provide cryptographic support, such as providing an interface (using hyperterminal), crypto auditing, and troubleshooting to the SBIRS crypto systems in the event of systems failure",PortfolioApplication
acqsys002438,SVMT: acqsys002438,SERVICE MANAGEMENT TOOL,The Service Management Tool (SMT) provides enterprise management (i,PortfolioApplication
acqsys002439,SWEAP: acqsys002439,SECURE WEB-BASED ELECTRONIC ACQUISITION PROGRAM,SWEAP is a collection of organization-specific suites of databases that provide the ability for on-base and off-base business units to collaborate on the creation of data electronically,PortfolioApplication
acqsys003402,SYSPARS: acqsys003402,JDOCSHELL SYSPARS,systems: systemss Planning and Requirements Software (SYSPARS) is a multi-service expert application,PortfolioApplication
acqsys005645,T-39N: acqsys005645,T-39N AIRCRAFT,T-39N UNDERGRADUATE NAVAL FLIGHT OFFICER (UNFO) TRAINER,PortfolioApplication
acqsys001165,T9DS: acqsys001165,TUNNEL 9 DATA SYSTEMS,Provide operating systemss and data reductions for Tunnel 9 operations,PortfolioApplication
acqsys002441,TABBS: acqsys002441,THEATER ALLOCATION BUY BUDGET SYSTEM,Theater Allocation Buy Budget systems (TABBS) is a stand-alone classified (SECRET) server / computer software application,PortfolioApplication
acqsys003996,TARDEC-ACE: acqsys003996,TANK AUTOMOTIVE RESEARCH DEVELOPMENT ENGINEERING CENTER - ADVANCED CENTER ENGINEERING,"The TARDEC-ACE (Advanced Center Engineering) is a research, development, and engineering systems, based on Commercial off the Shelf software (COTS), supporting ground vehicle development, systemss engineering and support activities",PortfolioApplication
acqsys003997,TAS: acqsys003997,TACOM APPRAISAL SYSTEM,Automated systems for peer performance evaluation,PortfolioApplication
acqsys005973,TASK TRACK: acqsys005973,TASK TRACK COORDINATION,"AT&L correspondence tool including task generation, task tracking, and task completion",PortfolioApplication
acqsys004004,TCAN: acqsys004004,TEAM C4ISR ACQUISITION NETWORK,"The Team C4ISR Acquisition Network (TCAN) provides members of the MilTech Solutions Consortium, and the greater Army Acquisition and DoD community, access to a suite of secure, web-based applications that provides the user community the capability to collaborate and share data",PortfolioApplication
acqsys001525,TCMS: acqsys001525,TECHNICAL CONTRACT MANAGEMENT SYSTEM,"MANAGES A MAJOR, COMPLEX MULTI-MILLION DOLLAR LOGISTICS and TECHNICAL & ENGINEERING SERVICES CONTRACTS (TECHNICAL & ENGINEERING SERVICES CONTRACT IS ACTIVE)",PortfolioApplication
acqsys016136,TDMS (CTDMP): acqsys016136,TEST DATA MANAGEMENT SYSTEM (COMPREHENSIVE TEST DATA MANAGEMENT PROGRAM),"Test Data Management systems (TDMS) is used by the Yuma Test Center (YTC) to serve as YTC?s singular, centralized test data management solution",PortfolioApplication
acqsys001158,TECH LIBRARY: acqsys001158,TECH LIBRARY,Integrated library systems that supports all technical library resource inventory,PortfolioApplication
acqsys001161,TEST FAC PLANT: acqsys001161,"TEST FACILITY PLANT SYSTEMS (ETF,PWT,VKF,ASTF)","This systems consists of multiple individual systemss that are comprised of servers, workstations, and PCs",PortfolioApplication
acqsys006467,TESTER: acqsys006467,TEST & EVALUATION SUPPORT TOOL & EXAMPLE REPOSITORY,1,PortfolioApplication
acqsys007443,TESTFACS: acqsys007443,TEST & EVALUATION: US ARMY TEST FACILITIES REGISTER,U,PortfolioApplication
acqsys005842,TG-MIS: acqsys005842,TG-MANAGEMENT INFORMATION SYSTEM (MIS),"The 96TG Management Information systems (96TG-MIS) provides project management data to 96TG staff and Test Managers at the 96th Test Group, Holloman AFB, NM",PortfolioApplication
acqsys001162,THREATS: acqsys001162,THREATS,Set of interconnected systemss that control threats on the Utah Test Training Range (UTTR),PortfolioApplication
acqsys001237,TIGER: acqsys001237,TOTAL INFORMATION GATEWAY FOR ENTERPRISE RESOURCES,"COMMAND PORTAL PROVIDING ACCESS TO systemsS ACQUISITION systemsS, COLLABORATION TOOLS, ADMINISTRATIVE, MANAGEMENT, and PERSONNEL systemsS",PortfolioApplication
