nepskeyID:ID,name,title,:LABEL
neps1756,NEPS-1756,"HCA_UAT NAVSUP Keywords address, delivery, export, message, pds, perform, prds, review, service, validation, view",NEPSKey;Enhancement
neps1757,NEPS-1757,"HCA_UAT NSWCCD Keywords acceptance, address, CLIN, contract, contractor, delivery, field, require, select, selected, SLIN",NEPSKey;CGI_Disagrees;Duplicate
neps1758,NEPS-1758,"HCA_UAT NSWCCD Keywords acceptance, code, contract, contractor, date, field, ratio, require, select, selected, source, update",NEPSKey;Enhancement
neps1759,NEPS-1759,"HCA_UAT NSWCCD Keywords acceptance, address",NEPSKey;Observation;Training;Workaround
neps1760,NEPS-1760,"HCA_UAT NSWCCD Keywords clause, contract, data, date, failure, field, pds, require, SOW",NEPSKey;CGI_Disagrees;Enhancement;Stylesheet;Working_As_Designed
neps1761,NEPS-1761,"HCA_UAT NSWCCD Keywords associate, based, fund, line item, pds, pricing, ratio, validation",NEPSKey;Duplicate
neps1762,NEPS-1762,CPIF Not To Exceed Amount should be calculated instead of manually populated ,NEPSKey;CGI_Disagrees;Duplicate
neps1763,NEPS-1763,"HCA_UAT NSWCCD Keywords award, based, basic, business, capture, CLIN, contract, contractor, create, created, data, element, field, format, information, instrument, line item, message, number, pds, populate, pricing, ratio, receive, share",NEPSKey;Duplicate
neps1764,NEPS-1764,"HCA_UAT NSWCCD Keywords display, result",NEPSKey;Enhancement;Observation;Working_As_Designed
neps1765,NEPS-1765,HCA_UAT NSWCCD Keywords prior,NEPSKey
neps1766,NEPS-1766,HCA_UAT NSWCCD Keywords format,NEPSKey;Workaround
neps1767,NEPS-1767,Add Not to Exceed Amount to section B for Cost CLINs ,NEPSKey;CGI_Disagrees
neps1768,NEPS-1768,"HCA_UAT NSWCCD Keywords CLIN, section b",NEPSKey;Duplicate
neps1769,NEPS-1769,"HCA_UAT NSWCCD Keywords existing, list, obligation, option, section b",NEPSKey
neps1770,NEPS-1770,"HCA_UAT NSWCCD Keywords acceptance, contract, identify, list, par",NEPSKey
neps1771,NEPS-1771,"HCA_UAT NSWCCD Keywords display, identify, list, message",NEPSKey;CGI_Disagrees;Enhancement
neps1772,NEPS-1772,"HCA_UAT NSWCCD Keywords award, loa, modification, review, solicitation, view",NEPSKey;Duplicate;Enhancement;Observation
neps1773,NEPS-1773,Use of Existing DD2579 Tool Adding SBP and SBA PCR Signature Workflow into ePS DD2579 Tool ,NEPSKey;Enhancement
neps1774,NEPS-1774,"HCA_UAT NAVFAC Keywords award, perform, review, solicitation, view",NEPSKey;Enhancement;Observation
neps1775,NEPS-1775,"HCA_UAT NAVFAC Keywords data, service",NEPSKey;Observation
neps1776,NEPS-1776,"HCA_UAT NAVFAC Keywords contract, NAICS",NEPSKey;Observation
neps1777,NEPS-1777,"HCA_UAT NAVFAC Keywords access, external, override, validation",NEPSKey;Observation
neps1778,NEPS-1778,"HCA_UAT NAVFAC Keywords external, identify, list, validation",NEPSKey;Duplicate;Enhancement;Observation
neps1779,NEPS-1779,"HCA_UAT NAVFAC Keywords clause, override, require",NEPSKey;Enhancement
neps1780,NEPS-1780,"HCA_UAT NAVFAC Keywords field, link, pds, validation",NEPSKey;Enhancement;Observation;Workaround
neps1781,NEPS-1781,"HCA_UAT NAVFAC Keywords clause, date, pds, require, validation",NEPSKey;Duplicate;Observation
neps1782,NEPS-1782,"HCA_UAT NAVFAC Keywords code, field, list, pds, populate, prior, validation",NEPSKey;CGI_Disagrees;Observation;Working_As_Designed
neps1783,NEPS-1783,"HCA_UAT NAVFAC Keywords field, loa, plan, require",NEPSKey;Observation
neps1784,NEPS-1784,"HCA_UAT NAVFAC Keywords basic, field, idv, order, quantity, require",NEPSKey;CGI_Disagrees;Enhancement;Training
neps1785,NEPS-1785,"HCA_UAT NAVFAC Keywords link, status",NEPSKey;Duplicate;Enhancement;Observation;Stylesheet
neps1786,NEPS-1786,"HCA_UAT NAVFAC Keywords date, display, element, field, format, idv, information, section h, update",NEPSKey
neps1787,NEPS-1787,"HCA_UAT NAVFAC Keywords bypass, clause, number",NEPSKey;Training;Workaround
neps1788,NEPS-1788,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation
neps1789,NEPS-1789,HCA_UAT NAVFAC Keywords ,NEPSKey;Enhancement;Observation;Training
neps1790,NEPS-1790,"HCA_UAT NAVFAC Keywords change, clause, perform",NEPSKey;Duplicate;Observation;Training;Workaround
neps1791,NEPS-1791,"HCA_UAT NAVFAC Keywords amendment, calculate, change, CLIN, current, date, display, field, format, fund, funding, identify, information, modification, pricing, print, reference, section b, SLIN, summary, update, values",NEPSKey
neps1792,NEPS-1792,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation
neps1793,NEPS-1793,"HCA_UAT NAVFAC Keywords contract, field, format, minimum, number",NEPSKey;Duplicate;Observation
neps1794,NEPS-1794,"HCA_UAT NAVFAC Keywords field, pds, standard",NEPSKey;Enhancement;Observation
neps1795,NEPS-1795,"HCA_UAT NAVFAC Keywords acquisition, assign, assigned, contract, create, date, field, perform, populate, process, signed, SOW, update",NEPSKey;Duplicate;Enhancement;Observation
neps1796,NEPS-1796,"HCA_UAT NAVFAC Keywords CLIN, format, information, loa, NAICS, par, PSC, require, select",NEPSKey;Observation
neps1797,NEPS-1797,HCA_UAT NAVFAC Keywords function,NEPSKey;Observation
neps1798,NEPS-1798,"HCA_UAT NAVFAC Keywords manage, process, specific",NEPSKey;Observation;Training
neps1799,NEPS-1799,"HCA_UAT NAVFAC Keywords current, field, list, log, number, reference",NEPSKey;Enhancement;Observation
neps1800,NEPS-1800,"HCA_UAT NAVFAC Keywords code, dodaac, field, require, sam",NEPSKey;CGI_Disagrees;Training
neps1801,NEPS-1801,"HCA_UAT NAVFAC Keywords data, print, require, review, solicitation, view",NEPSKey;Observation
neps1802,NEPS-1802,"HCA_UAT NAVFAC Keywords contract, field, format, minimum, number",NEPSKey
neps1803,NEPS-1803,"HCA_UAT NAVFAC Keywords date, field, fpds, number, pds, populate, require, transmit, update",NEPSKey
neps1804,NEPS-1804,"HCA_UAT NAVAIR Keywords constraint, document, format, information, par, section b",NEPSKey;Duplicate;Workaround
neps1805,NEPS-1805,"HCA_UAT NAVAIR Keywords clause, contract, format, information, instructions, ko, par, vendor",NEPSKey;CGI_Disagrees;Workaround
neps1806,NEPS-1806,"HCA_UAT NAVAIR Keywords log, receive",NEPSKey
neps1807,NEPS-1807,"HCA_UAT NAVAIR Keywords approval, document, ko, order, print, process, require, vendor, view",NEPSKey
neps1808,NEPS-1808,"HCA_UAT NAVAIR Keywords award, date, document, field, plan, update",NEPSKey;Observation
neps1809,NEPS-1809,"HCA_UAT NAVAIR Keywords change, format, information",NEPSKey;Observation;Training
neps1810,NEPS-1810,"HCA_UAT NAVAIR Keywords clause, document, external, pds, process, receive, result, sam, validation",NEPSKey;CGI_Disagrees
neps1811,NEPS-1811,"HCA_UAT NAVAIR Keywords change, date, level, line item, perform, update",NEPSKey;Working_As_Designed
neps1812,NEPS-1812,All ,NEPSKey;CGI_Disagrees;Workaround
neps1813,NEPS-1813,"HCA_UAT HQMCIL Keywords external, fpds, pds, sam",NEPSKey;Duplicate
neps1814,NEPS-1814,"HCA_UAT HQMCIL Keywords external, sam, validation",NEPSKey;Enhancement
neps1815,NEPS-1815,"HCA_UAT HQMCIL Keywords award, CLIN, code, document, external, format, identify, idv, information, line item, message, pds, specific, validation",NEPSKey;Observation
neps1816,NEPS-1816,"HCA_UAT HQMCIL Keywords address, award, clause, condition, confirm, date, document, far, message, multiple, pds, related, review, update, validation, view",NEPSKey;Duplicate;Observation
neps1817,NEPS-1817,Missing Automatic Notifications ,NEPSKey;Duplicate;Observation
neps1818,NEPS-1818,"HCA_UAT NSWCCD Keywords contract, ecf, file, gex, idv, order, validation",NEPSKey;Duplicate;Training
neps1819,NEPS-1819,"HCA_UAT NSWCCD Keywords attachment, contract, file, view",NEPSKey
neps1820,NEPS-1820,Display Delete Button on Announcement Attachment Screen ,NEPSKey;CGI_Disagrees;Enhancement
neps1821,NEPS-1821,"HCA_UAT NSWCCD Keywords announcement, award, data, generate, pdf",NEPSKey
neps1822,NEPS-1822,"HCA_UAT NSWCCD Keywords document, format, information, maintain, message, override, prior, process",NEPSKey;Enhancement;Observation
neps1823,NEPS-1823,"HCA_UAT NSWCCD Keywords announcement, number, order, solicitation",NEPSKey;Observation
neps1824,NEPS-1824,"HCA_UAT NSWCCD Keywords announcement, log, single",NEPSKey;CGI_Disagrees
neps1825,NEPS-1825,"HCA_UAT NSWCCD Keywords access, contract, date, document, ecf, file, search, status, transaction, update",NEPSKey;CGI_Disagrees;Duplicate;Enhancement;Workaround
neps1826,NEPS-1826,"HCA_UAT NSWCCD Keywords date, milestone, status, update",NEPSKey;Duplicate;Observation;Training
neps1827,NEPS-1827,"HCA_UAT NSWCCD Keywords format, information, transaction",NEPSKey
neps1828,NEPS-1828,"HCA_UAT NSWCCD Keywords address, code, completion, contract, include, list, print, vendor",NEPSKey;Enhancement
neps1829,NEPS-1829,"HCA_UAT NSWCCD Keywords contract, document, generate, include, number",NEPSKey;Stylesheet;Workaround
neps1830,NEPS-1830,"HCA_UAT NSWCCD Keywords closeout, contract, create, document, identification, payment, process",NEPSKey;CGI_Disagrees;Stylesheet;Workaround
neps1831,NEPS-1831,"HCA_UAT NSWCCD Keywords approval, create, notification, review, view",NEPSKey;CGI_Disagrees;Workaround;Working_As_Designed
neps1832,NEPS-1832,"HCA_UAT NSWCCD Keywords format, generate, information, message, sam",NEPSKey
neps1833,NEPS-1833,"HCA_UAT NSWCCD Keywords display, ecf, file, gex, idv, order",NEPSKey;CGI_Disagrees;Duplicate
neps1834,NEPS-1834,HCA_UAT NAVSUP Keywords ,NEPSKey;Observation;Workaround
neps1835,NEPS-1835,"HCA_UAT NAVSUP Keywords document, format, generate",NEPSKey
neps1836,NEPS-1836,"HCA_UAT NAVSUP Keywords approval, document, option",NEPSKey
neps1837,NEPS-1837,"HCA_UAT NAVSUP Keywords change, clause, CLIN, conform, date, document, fund, funding, modification, print, sam, section b, section g, update",NEPSKey
neps1838,NEPS-1838,"HCA_UAT NAVSUP Keywords email, format, information, ko, link, message, notification, reference, task",NEPSKey;Workaround
neps1839,NEPS-1839,"HCA_UAT NAVSUP Keywords acquisition, approve, date, eda, ko, modification, order, prior, signed",NEPSKey;Enhancement;Observation
neps1840,NEPS-1840,"HCA_UAT NAVSUP Keywords acquisition, modification, number, order",NEPSKey
neps1841,NEPS-1841,Display Modification Number on Follow on pages of SF30 ,NEPSKey;CGI_Disagrees;Stylesheet
neps1842,NEPS-1842,Add Break between Clause Text and Additional Text ,NEPSKey;CGI_Disagrees;Duplicate;Workaround
neps1843,NEPS-1843,"HCA_UAT NAVSUP Keywords access, contract, date, file, manage, multiple, security, select, update",NEPSKey;Enhancement
neps1844,NEPS-1844,"HCA_UAT NAVSUP Keywords date, function, manage, security, update",NEPSKey
neps1845,NEPS-1845,"HCA_UAT NAVSUP Keywords business, contract, field, populate, print, sam, search, select, selected, vendor",NEPSKey;Enhancement;Workaround
neps1846,NEPS-1846,Unable to view download Rendered PDF contracts in AWS IT using Internet Explorer ,NEPSKey;CGI_Disagrees;Stylesheet
neps1847,NEPS-1847,"HCA_UAT NAVSUP Keywords closeout, completion, contract, field, idv, number, populate, section i",NEPSKey;Duplicate;Enhancement;Stylesheet
neps1848,NEPS-1848,"HCA_UAT SSPHCA Keywords award, create, notice, order, sam, solicitation, source",NEPSKey;Observation;Workaround
neps1849,NEPS-1849,"HCA_UAT SSPHCA Keywords clause, display, list, log, select",NEPSKey;Duplicate;Enhancement;Training
neps1850,NEPS-1850,"HCA_UAT SSPHCA Keywords award, create, notice, sam",NEPSKey
neps1851,NEPS-1851,"HCA_UAT SSPHCA Keywords amendment, field, modification, multiple",NEPSKey;Observation
neps1852,NEPS-1852,Support ability to run SAM RTVQ on Modifications ,NEPSKey;CGI_Disagrees;Duplicate
neps1853,NEPS-1853,HCA_UAT SSPHCA Keywords ,NEPSKey
neps1854,NEPS-1854,"HCA_UAT SSPHCA Keywords award, fpds, pds, status, transmit",NEPSKey;Duplicate
neps1855,NEPS-1855,"HCA_UAT SSPHCA Keywords change, contract, display, fund, funding, modification, obligation, par, perform, section b, summary",NEPSKey
neps1856,NEPS-1856,"HCA_UAT SSPHCA Keywords change, field, plan, summary",NEPSKey;Observation
neps1857,NEPS-1857,No Error Warning for entering two different delivery locations on single CLIN until PDS validation ,NEPSKey;Observation
neps1858,NEPS-1858,Correct Form task goes to form submitter instead of Form Approver ,NEPSKey;CGI_Disagrees
neps1859,NEPS-1859,"HCA_UAT NAVWAR Keywords approval, cannot, closeout, contract, date, format, information, line item, modification, number, option, payment, prior, process, receive, reference, require, requirement",NEPSKey;CGI_Disagrees;Duplicate;Training;Workaround;Working_As_Designed
neps1860,NEPS-1860,"HCA_UAT NAVAIR Keywords approval, approve, award, change, contract, document, electronic, file, pdf, process, review, status, view",NEPSKey;Duplicate;Stylesheet;Workaround
neps1861,NEPS-1861,"HCA_UAT NAVFAC Keywords create, plan",NEPSKey;Observation
neps1862,NEPS-1862,"HCA_UAT NAVFAC Keywords field, NAICS, PSC, require, validation",NEPSKey;Observation
neps1863,NEPS-1863,"HCA_UAT NAVFAC Keywords CLIN, external, field, par, pds, validation",NEPSKey;Enhancement;Observation
neps1864,NEPS-1864,"HCA_UAT NAVFAC Keywords date, update",NEPSKey;Observation
neps1865,NEPS-1865,HCA_UAT NAVFAC Keywords perform,NEPSKey;Observation
neps1866,NEPS-1866,HCA_UAT NAVFAC Keywords perform,NEPSKey;Duplicate;Observation
neps1867,NEPS-1867,HCA_UAT NAVFAC Keywords perform,NEPSKey;Observation
neps1868,NEPS-1868,"HCA_UAT NAVFAC Keywords contract, file, view",NEPSKey;Observation;Training
neps1869,NEPS-1869,"HCA_UAT NAVFAC Keywords attachment, document, order",NEPSKey;Observation
neps1870,NEPS-1870,"HCA_UAT NAVFAC Keywords contract, require",NEPSKey;Observation
neps1871,NEPS-1871,"HCA_UAT NAVFAC Keywords contract, require",NEPSKey;Observation
neps1872,NEPS-1872,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation
neps1873,NEPS-1873,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation
neps1874,NEPS-1874,"HCA_UAT NAVFAC Keywords field, require",NEPSKey;Observation
neps1875,NEPS-1875,"HCA_UAT NAVFAC Keywords access, approval, approve, clause, condition, fill in, include, ko, log, option, reference, require, routing, select, solicitation, validation, vendor",NEPSKey;Enhancement;Observation
neps1876,NEPS-1876,"HCA_UAT NAVFAC Keywords approval, code, field, par, require, routing",NEPSKey;Observation;Stylesheet
neps1877,NEPS-1877,"HCA_UAT NAVFAC Keywords copy, data, external, import",NEPSKey;Enhancement;Observation
neps1878,NEPS-1878,"HCA_UAT NAVFAC Keywords access, approval, attachment, award, cannot, clause, contract, document, external, field, ko, list, message, minimum, order, pdf, perform, process, require, review, select, selected, solicitation, view",NEPSKey;Training
neps1879,NEPS-1879,"HCA_UAT NAVFAC Keywords approval, approve, assign, assigned, manage, signed",NEPSKey;Observation
neps1880,NEPS-1880,"HCA_UAT NAVFAC Keywords related, require",NEPSKey;Test_Script_Issue_Verify
neps1881,NEPS-1881,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation;Training
neps1882,NEPS-1882,HCA_UAT NAVFAC Keywords ,NEPSKey;Observation
neps1883,NEPS-1883,"HCA_UAT NAVFAC Keywords field, require",NEPSKey;Observation;Test_Script_Issue_Verify
neps1884,NEPS-1884,"HCA_UAT NAVFAC Keywords approval, code, field, par, require, routing",NEPSKey;Enhancement;Observation
neps1885,NEPS-1885,"HCA_UAT HQMCIL Keywords approve, process",NEPSKey;Observation
neps1886,NEPS-1886,"HCA_UAT HQMCIL Keywords contract, document, electronic, file, fpds, pds, process, select, selected, status, transaction, view",NEPSKey;Duplicate
neps1887,NEPS-1887,"HCA_UAT HQMCIL Keywords associate, award, bypass, CLIN, far, field, gex, notice, number, populate, sam, validation, vendor",NEPSKey;Enhancement
neps1888,NEPS-1888,"HCA_UAT HQMCIL Keywords acquisition, copy, document, fund, funding, idv, order, reference, search, select, selected",NEPSKey;Duplicate;Enhancement
neps1889,NEPS-1889,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Duplicate;Observation
neps1890,NEPS-1890,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1891,NEPS-1891,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1892,NEPS-1892,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1893,NEPS-1893,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1894,NEPS-1894,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1895,NEPS-1895,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1896,NEPS-1896,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1897,NEPS-1897,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1898,NEPS-1898,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1899,NEPS-1899,"HCA_UAT HQMCIL Keywords function, process",NEPSKey;Observation
neps1900,NEPS-1900,"HCA_UAT HQMCIL Keywords award, code, copy, delivery, document, idv, order, perform, reference",NEPSKey;Enhancement;Training
neps1901,NEPS-1901,"HCA_UAT HQMCIL Keywords acquisition, clause, delivery, document, existing, idv, order, reference, view",NEPSKey;Enhancement;Observation
neps1902,NEPS-1902,"HCA_UAT NAVFAC Keywords criteria, data, display, document, electronic, field, instructions, par, record, report, sam, select, transmit",NEPSKey;Duplicate
neps1903,NEPS-1903,"HCA_UAT NAVFAC Keywords cannot, closeout, ko, manually, milestone, process, template",NEPSKey;CGI_Disagrees;Training
neps1904,NEPS-1904,"HCA_UAT NAVFAC Keywords field, modification, populate, select, selected, solicitation",NEPSKey;Enhancement;Observation;Stylesheet;Training
neps1905,NEPS-1905,"HCA_UAT NAVFAC Keywords amendment, format, generate, identify, include, information, notice, review, view",NEPSKey;Enhancement;Observation;Training
neps1906,NEPS-1906,HCA_UAT NAVFAC Keywords validation,NEPSKey;Duplicate
neps1907,NEPS-1907,Re-open closed workload assignments ,NEPSKey;Enhancement;Observation
neps1908,NEPS-1908,"HCA_UAT NSWCCD Keywords assign, assignment, loa, manage, manually, require, workload",NEPSKey;CGI_Disagrees;Enhancement;Workaround
neps1909,NEPS-1909,"HCA_UAT NSWCCD Keywords code, field, number, require, vendor",NEPSKey;Observation;Training
neps1910,NEPS-1910,Vendor Physical Address improperly transmitted to SAM.gov Contract Opps ,NEPSKey;CGI_Disagrees;Workaround
neps1911,NEPS-1911,"HCA_UAT NSWCCD Keywords access, code, vendor",NEPSKey;Duplicate;Observation;Workaround
neps1912,NEPS-1912,"HCA_UAT NAVSEA Keywords assign, assignment, create, loa, workload",NEPSKey;Enhancement;Observation
neps1913,NEPS-1913,"HCA_UAT NAVSEA Keywords CLIN, contract, contractor, data, element, pricing, ratio",NEPSKey;Observation
neps1914,NEPS-1914,"HCA_UAT NAVSEA Keywords CLIN, data, element, field, pricing",NEPSKey;Enhancement
neps1915,NEPS-1915,"HCA_UAT ONRNRL Keywords external, fpds, pds, validation",NEPSKey;Duplicate
neps1916,NEPS-1916,render DD 1423 Form based on CDRL data entered; ,NEPSKey;CGI_Disagrees;Training
neps1917,NEPS-1917,Open Issue from IT Testing WebEx Session TC00100.3_083 ,NEPSKey;Enhancement;Observation;Workaround
neps1918,NEPS-1918,Changing line type to Separately Identified Sub Line should clear out more information to prevent PDS ,NEPSKey;CGI_Disagrees;Enhancement
neps1919,NEPS-1919,Open Issue from IT Testing WebEx Session TC00100.3_090 ,NEPSKey;Enhancement;Observation;Working_As_Designed
neps1920,NEPS-1920,Optional Clause Fill ins are triggering error indicating they are mandatory and required ,NEPSKey;Duplicate
neps1921,NEPS-1921,Original Contract file should be in F1 ,NEPSKey;Observation
neps1922,NEPS-1922,FPDS-NG P Modification number already assigned ,NEPSKey;Stylesheet
neps1923,NEPS-1923,Patch MM 25261 + PDS Mod Export FoBDetails Not Working with Added and Deleted Case ,NEPSKey;Duplicate;Observation
neps1924,NEPS-1924,PCO should have ability to create PRP ,NEPSKey;Observation;Training
neps1925,NEPS-1925,"HCA_UAT NAVAIR Keywords change, data, modification, summary",NEPSKey;Enhancement;Workaround
neps1926,NEPS-1926,"HCA_UAT NAVAIR Keywords award, data, fill in, format, fpds, information, modification, par, pds",NEPSKey;Enhancement;Observation;Workaround;Working_As_Designed
neps1927,NEPS-1927,Assignment of P mod number should occur as part of signature process not during pending approval ,NEPSKey;CGI_Disagrees;Workaround
neps1928,NEPS-1928,"HCA_UAT NAVAIR Keywords contract, create, created, modification, process",NEPSKey;Observation
neps1929,NEPS-1929,"HCA_UAT NAVAIR Keywords audit, change, CLIN, contract, data, execute, field, format, fund, funding, information, level, line item, log, message, modification, number, obligation, order, process, reference, require, SLIN, validation",NEPSKey;Workaround
neps1930,NEPS-1930,"HCA_UAT NAVAIR Keywords contract, create, created, modification, process",NEPSKey;Enhancement;Observation;Working_As_Designed
neps1931,NEPS-1931,"HCA_UAT NAVAIR Keywords cancel, change, current, modification, process",NEPSKey;Duplicate
neps1932,NEPS-1932,"HCA_UAT NAVAIR Keywords approval, approve, assign, assigned, audit, basic, current, date, document, identify, ko, modification, number, order, par, prior, process, result, signed",NEPSKey;Duplicate;Workaround
neps1933,NEPS-1933,"HCA_UAT NAVAIR Keywords current, data, log, process, ratio",NEPSKey
neps1934,NEPS-1934,Approval Unilateral KO. Script Not Applicable. Does not apply to test case scenario. ,NEPSKey;Enhancement;Observation
neps1935,NEPS-1935,"HCA_UAT HQMCIL Keywords acceptance, address, change, clause, CLIN, conform, copy, delivery, document, field, fill in, line item, modification, number, option, par, print, review, select, SLIN, specific, summary, view",NEPSKey;Observation
neps1936,NEPS-1936,"HCA_UAT HQMCIL Keywords award, confirm, confirmation, fpds, function, ko, loa, pds, receive, status, workload",NEPSKey;Observation
neps1937,NEPS-1937,HCA_UAT HQMCIL Keywords maintain,NEPSKey;Observation
neps1938,NEPS-1938,HCA_UAT HQMCIL Keywords maintain,NEPSKey;Observation
neps1939,NEPS-1939,"HCA_UAT HQMCIL Keywords accounting, maintain",NEPSKey;Observation
neps1940,NEPS-1940,"HCA_UAT HQMCIL Keywords announcement, associate, award, confirm, format, function, information, notify, order, par, process, publish, require, requirement, specific, task, transmit, vendor",NEPSKey;Enhancement;Observation
neps1941,NEPS-1941,"HCA_UAT HQMCIL Keywords contract, create, electronic, existing, file, idv, order, select, selected, task, view",NEPSKey;Enhancement;Observation
neps1942,NEPS-1942,"HCA_UAT HQMCIL Keywords attachment, award, code, contract, contractor, email, file, identify, idv, loa, notice, order, populate, related, select, selected, specific, task, transaction",NEPSKey;Duplicate;Observation;Training;Workaround
neps1943,NEPS-1943,Create Mod Script written incorrectly Cannot enter mod number ,NEPSKey;Observation
neps1944,NEPS-1944,Create Mod 23 Able to generate SOCs ,NEPSKey
neps1945,NEPS-1945,Reivew Supply Service field for CLINs on PDF print out ,NEPSKey
neps1946,NEPS-1946,No Error Warning for entering two different delivery locations on single CLIN until PDS ,NEPSKey;CGI_Disagrees;Stylesheet
neps1947,NEPS-1947,PDS 2.6 No Error Warning Thrown when Missing Supplemental Information on SLINs; ,NEPSKey;CGI_Disagrees;Working_As_Designed
neps1948,NEPS-1948,"HCA_UAT HQMCIL Keywords award, delivery, document, format, information, number, order, pdf, SLIN",NEPSKey;Workaround
neps1949,NEPS-1949,"HCA_UAT HQMCIL Keywords clause, field, fill in, fill-in, ko",NEPSKey;Duplicate
neps1950,NEPS-1950,"HCA_UAT HQMCIL Keywords fpds, pds, status",NEPSKey;Duplicate
neps1951,NEPS-1951,"HCA_UAT HQMCIL Keywords conform, current, result, values",NEPSKey;Training
neps1952,NEPS-1952,"HCA_UAT HQMCIL Keywords cannot, fpds, modification, pds, process",NEPSKey;Enhancement
neps1953,NEPS-1953,"HCA_UAT NAVFAC Keywords clause, sam, vendor",NEPSKey;Duplicate;Observation
neps1954,NEPS-1954,HCA_UAT NAVFAC Keywords report,NEPSKey;Duplicate;Observation
neps1955,NEPS-1955,"HCA_UAT NAVFAC Keywords amendment, assign, assigned, assignment, award, cannot, confirm, contract, create, document, ko, link, loa, par, prevent, receive, related, sam, signed, workload",NEPSKey;CGI_Disagrees;Duplicate
neps1956,NEPS-1956,"HCA_UAT NAVFAC Keywords announcement, based, contract, create, created, document, function, generate, ko, notice, number, require, sam, select, solicitation, source, transmit, validation",NEPSKey;Duplicate;External
neps1957,NEPS-1957,"HCA_UAT NAVFAC Keywords approval, approve, cannot, notice, perform, plan, process, receive, status, vendor",NEPSKey;Duplicate;Workaround
neps1958,NEPS-1958,Number of Email Notifications ,NEPSKey;CGI_Disagrees;Duplicate
neps1959,NEPS-1959,Further streamline Characteristic process to improve Clause Recommendation logic ,NEPSKey;CGI_Disagrees;Duplicate;Enhancement;Training;Working_As_Designed
neps1960,NEPS-1960,"HCA_UAT NAVSUP Keywords list, loa, manage, result, search, workload",NEPSKey;Enhancement;Observation;Stylesheet
neps1961,NEPS-1961,HCA_UAT NAVSUP Keywords change,NEPSKey
neps1962,NEPS-1962,"HCA_UAT NAVSUP Keywords assign, code, file, loa, log, status, workload",NEPSKey;Duplicate;Enhancement;Observation
neps1963,NEPS-1963,"HCA_UAT NAVSUP Keywords access, contract, task",NEPSKey;Enhancement;Observation
neps1964,NEPS-1964,Solicitation form was not able to be downloaded ,NEPSKey;CGI_Disagrees;Workaround
neps1965,NEPS-1965,New security roles based on DPC profiles ,NEPSKey
neps1966,NEPS-1966,New users unable to view previously submitted ERP PRs ,NEPSKey;Stylesheet;Workaround
neps1967,NEPS-1967,No contracting vehicle for issuing Solicitation to MACC Holder in ePS. ,NEPSKey;Enhancement;Observation
neps1968,NEPS-1968,No discrete closeout action ,NEPSKey;Duplicate
neps1969,NEPS-1969,"HCA_UAT ONRNRL Keywords access, approve, create, document, function, par, task",NEPSKey;Stylesheet;Workaround;Working_As_Designed
neps1970,NEPS-1970,"HCA_UAT ONRNRL Keywords address, based, contract, current, document, log, number, related, require, sam",NEPSKey;Duplicate;Workaround
neps1971,NEPS-1971,"HCA_UAT ONRNRL Keywords award, contract, date, format, fpds, information, modification, pds, status, update, view",NEPSKey;Workaround;Working_As_Designed
neps1972,NEPS-1972,"HCA_UAT ONRNRL Keywords associate, document, field, fill-in, format, information, milestone, order, populate, status, task",NEPSKey;Duplicate;Enhancement;Training;Working_As_Designed
neps1973,NEPS-1973,"HCA_UAT ONRNRL Keywords associate, award, code, document, link, number, require, requirement, select, standard",NEPSKey;CGI_Disagrees;Training;Working_As_Designed
neps1974,NEPS-1974,"HCA_UAT NAVSEA Keywords attachment, cannot, date, document, instrument, prds, prior, require, validation",NEPSKey;CGI_Disagrees;Enhancement
neps1975,NEPS-1975,Decrease Severity of Override for Population of Option Period and Base Line Number fields ,NEPSKey;CGI_Disagrees
neps1976,NEPS-1976,"HCA_UAT NAVSEA Keywords document, list, routing",NEPSKey;Enhancement;Observation;Working_As_Designed
neps1977,NEPS-1977,EVF should not require all ePS overrides to be overridden in order to execute. ,NEPSKey;CGI_Disagrees;Enhancement
neps1978,NEPS-1978,"HCA_UAT NAVSEA Keywords attachment, automatic, ecf, identify, milestone",NEPSKey;Workaround;Working_As_Designed
neps1979,NEPS-1979,"HCA_UAT NAVSEA Keywords assign, assignment, date, loa, milestone, summary, update, view, workload",NEPSKey;CGI_Disagrees;Enhancement;Training;Working_As_Designed
neps1980,NEPS-1980,"HCA_UAT NAVSEA Keywords assign, assignment, enterprise, loa, milestone, number, tracking, workload",NEPSKey;Observation
